row.id,Genus_Species,altname,nametype,complex,with.data
14875,Sympistis shait,Sympistis shait,binomial,FALSE,FALSE
14876,Sympistis shirleyae,Sympistis shirleyae,binomial,FALSE,FALSE
14877,Sympistis sierrablanca,Sympistis sierrablanca,binomial,FALSE,FALSE
14878,Sympistis simplex,Sympistis simplex,binomial,FALSE,FALSE
14879,Sympistis singularis,Sympistis singularis,binomial,FALSE,FALSE
14880,Sympistis sobek,Sympistis sobek,binomial,FALSE,FALSE
14881,Sympistis sokar,Sympistis sokar,binomial,FALSE,FALSE
14882,Sympistis sorapis,Sympistis sorapis,binomial,FALSE,FALSE
14883,Sympistis stabilis,Sympistis stabilis,binomial,FALSE,FALSE
14884,Sympistis subsimplex,Sympistis subsimplex,binomial,FALSE,FALSE
14885,Sympistis tartarea,Sympistis tartarea,binomial,FALSE,FALSE
14886,Sympistis tenuifascia,Sympistis tenuifascia,binomial,FALSE,FALSE
14887,Sympistis tenuistriga,Sympistis tenuistriga,binomial,FALSE,FALSE
14888,Sympistis terminalis,Sympistis terminalis,binomial,FALSE,FALSE
14889,Sympistis tetrops,Sympistis tetrops,binomial,FALSE,FALSE
14890,Sympistis toddi,Sympistis toddi,binomial,FALSE,FALSE
14891,Sympistis umbrifascia,Sympistis umbrifascia,binomial,FALSE,FALSE
14892,Sympistis utahensis,Sympistis utahensis,binomial,FALSE,FALSE
14893,Sympistis viriditincta,Sympistis viriditincta,binomial,FALSE,FALSE
14894,Sympistis wilsonensis,Sympistis wilsonensis,binomial,FALSE,FALSE
14895,Sympistis wilsoni,Sympistis wilsoni,binomial,FALSE,FALSE
14896,Sympistis youngi,Sympistis youngi,binomial,FALSE,FALSE
14897,Sympistis zetterstedtii,Sympistis zetterstedtii,binomial,FALSE,FALSE
14898,Synallagma busckiella,Synallagma busckiella,binomial,FALSE,FALSE
14899,Synalocha gutierreziae,Synalocha gutierreziae,binomial,FALSE,FALSE
14900,Synanthedon acerni,Maple Callus Borer Moth,english,FALSE,FALSE
14901,Synanthedon acerni,Synanthedon acerni,binomial,FALSE,FALSE
14902,Synanthedon acerrubri,Maple Clearwing Moth,english,FALSE,FALSE
14903,Synanthedon acerrubri,Synanthedon acerrubri,binomial,FALSE,FALSE
14904,Synanthedon albicornis,Synanthedon albicornis,binomial,FALSE,FALSE
14905,Synanthedon albicornis,Western Willow Clearwing Moth,english,FALSE,FALSE
14906,Synanthedon alleri,Synanthedon alleri,binomial,FALSE,FALSE
14907,Synanthedon arctica,Synanthedon arctica,binomial,FALSE,FALSE
14908,Synanthedon arizonensis,Synanthedon arizonensis,binomial,FALSE,FALSE
14909,Synanthedon arkansasensis,Synanthedon arkansasensis,binomial,FALSE,FALSE
14910,Synanthedon bibionipennis,Strawberry Crown Moth,english,FALSE,FALSE
14911,Synanthedon bibionipennis,Synanthedon bibionipennis,binomial,FALSE,FALSE
14912,Synanthedon bolteri,Northern Willow Clearwing Moth,english,FALSE,FALSE
14913,Synanthedon bolteri,Synanthedon bolteri,binomial,FALSE,FALSE
14914,Synanthedon canadensis,Synanthedon canadensis,binomial,FALSE,FALSE
14915,Synanthedon castaneae,Chestnut Borer Moth,english,FALSE,FALSE
14916,Synanthedon castaneae,Synanthedon castaneae,binomial,FALSE,FALSE
14917,Synanthedon chrysidipennis,Synanthedon chrysidipennis,binomial,FALSE,FALSE
14918,Synanthedon culiciformis,Large Red-belted Clearwing Moth,english,FALSE,FALSE
14919,Synanthedon culiciformis,Synanthedon culiciformis,binomial,FALSE,FALSE
14920,Synanthedon decipiens,Oakgall Borer Moth,english,FALSE,FALSE
14921,Synanthedon decipiens,Synanthedon decipiens,binomial,FALSE,FALSE
14922,Synanthedon dominicki,Synanthedon dominicki,binomial,FALSE,FALSE
14923,Synanthedon exitiosa,Peachtree Borer Moth,english,FALSE,FALSE
14924,Synanthedon exitiosa,Synanthedon exitiosa,binomial,FALSE,FALSE
14925,Synanthedon fatifera,Lesser Viburnum Clearwing Moth,english,FALSE,FALSE
14926,Synanthedon fatifera,Synanthedon fatifera,binomial,FALSE,FALSE
14927,Synanthedon fulvipes,Synanthedon fulvipes,binomial,FALSE,FALSE
14928,Synanthedon geliformis,Pecan Bark Borer Moth,english,FALSE,FALSE
14929,Synanthedon geliformis,Synanthedon geliformis,binomial,FALSE,FALSE
14930,Synanthedon helenis,Synanthedon helenis,binomial,FALSE,FALSE
14931,Synanthedon kathyae,Holly Borer Moth,english,FALSE,FALSE
14932,Synanthedon kathyae,Synanthedon kathyae,binomial,FALSE,FALSE
14933,Synanthedon mellinipennis,Ceanothus Borer Moth,english,FALSE,FALSE
14934,Synanthedon mellinipennis,Synanthedon mellinipennis,binomial,FALSE,FALSE
14935,Synanthedon myopaeformis,Apple Clearwing Moth,english,FALSE,FALSE
14936,Synanthedon myopaeformis,Synanthedon myopaeformis,binomial,FALSE,FALSE
14937,Synanthedon novaroensis,Douglas Fir Pitch Moth,english,FALSE,FALSE
14938,Synanthedon novaroensis,Synanthedon novaroensis,binomial,FALSE,FALSE
14939,Synanthedon pictipes,Lesser Peachtree Borer Moth,english,FALSE,FALSE
14940,Synanthedon pictipes,Synanthedon pictipes,binomial,FALSE,FALSE
14941,Synanthedon pini,Pitch Mass Borer Moth,english,FALSE,FALSE
14942,Synanthedon pini,Synanthedon pini,binomial,FALSE,FALSE
14943,Synanthedon polygoni,Buckwheat Borer Moth,english,FALSE,FALSE
14944,Synanthedon polygoni,Synanthedon polygoni,binomial,FALSE,FALSE
14945,Synanthedon proxima,Eastern Willow Clearwing Moth,english,FALSE,FALSE
14946,Synanthedon proxima,Synanthedon proxima,binomial,FALSE,FALSE
14947,Synanthedon pyri,Apple Bark Borer Moth,english,FALSE,FALSE
14948,Synanthedon pyri,Synanthedon pyri,binomial,FALSE,FALSE
14949,Synanthedon refulgens,Red-Lined Clearwing Moth,english,FALSE,FALSE
14950,Synanthedon refulgens,Synanthedon refulgens,binomial,FALSE,FALSE
14951,Synanthedon resplendens,Sycamore Borer Moth,english,FALSE,FALSE
14952,Synanthedon resplendens,Synanthedon resplendens,binomial,FALSE,FALSE
14953,Synanthedon rhododendri,Rhododendron Borer Moth,english,FALSE,FALSE
14954,Synanthedon rhododendri,Synanthedon rhododendri,binomial,FALSE,FALSE
14955,Synanthedon richardsi,Synanthedon richardsi,binomial,FALSE,FALSE
14956,Synanthedon rileyana,Riley's Clearwing Moth,english,FALSE,FALSE
14957,Synanthedon rileyana,Synanthedon rileyana,binomial,FALSE,FALSE
14958,Synanthedon rubrofascia,Synanthedon rubrofascia,binomial,FALSE,FALSE
14959,Synanthedon rubrofascia,Tupelo Clearwing Moth,english,FALSE,FALSE
14960,Synanthedon sapygaeformis,Florida Oakgall Moth,english,FALSE,FALSE
14961,Synanthedon sapygaeformis,Synanthedon sapygaeformis,binomial,FALSE,FALSE
14962,Synanthedon saxifragae,Synanthedon saxifragae,binomial,FALSE,FALSE
14963,Synanthedon scitula,Dogwood Borer Moth,english,FALSE,FALSE
14964,Synanthedon scitula,Synanthedon scitula,binomial,FALSE,FALSE
14965,Synanthedon sequoiae,Sequoia Pitch Moth,english,FALSE,FALSE
14966,Synanthedon sequoiae,Synanthedon sequoiae,binomial,FALSE,FALSE
14967,Synanthedon sigmoidea,Synanthedon sigmoidea,binomial,FALSE,FALSE
14968,Synanthedon sigmoidea,Willow Clearwing Moth,english,FALSE,FALSE
14969,Synanthedon tipuliformis,Currant Borer Moth,english,FALSE,FALSE
14970,Synanthedon tipuliformis,Synanthedon tipuliformis,binomial,FALSE,FALSE
14971,Synanthedon viburni,Synanthedon viburni,binomial,FALSE,FALSE
14972,Synanthedon viburni,Viburnum Clearwing Moth,english,FALSE,FALSE
14973,Synapte pecta,Synapte pecta,binomial,FALSE,FALSE
14974,Synapte salenus,Synapte salenus,binomial,FALSE,FALSE
14975,Synapte shiva,Synapte shiva,binomial,FALSE,FALSE
14976,Synchlora aerata,Synchlora aerata,binomial,FALSE,TRUE
14977,Synchlora aerata,Wavy-lined Emerald Moth,english,FALSE,FALSE
14978,Synchlora bistriaria,Oblique-striped Emerald Moth,english,FALSE,FALSE
14979,Synchlora bistriaria,Synchlora bistriaria,binomial,FALSE,FALSE
14980,Synchlora cupedinaria,Synchlora cupedinaria,binomial,FALSE,FALSE
14981,Synchlora faseolaria,Synchlora faseolaria,binomial,FALSE,FALSE
14982,Synchlora frondaria,Southern Emerald Moth,english,FALSE,FALSE
14983,Synchlora frondaria,Synchlora frondaria,binomial,FALSE,TRUE
14984,Synchlora gerularia,Synchlora gerularia,binomial,FALSE,FALSE
14985,Synchlora graefiaria,Synchlora graefiaria,binomial,FALSE,FALSE
14986,Synchlora herbaria,Synchlora herbaria,binomial,FALSE,FALSE
14987,Synchlora irregularia,Synchlora irregularia,binomial,FALSE,FALSE
14988,Synchlora noel,Synchlora noel,binomial,FALSE,FALSE
14989,Synchlora pectinaria,Synchlora pectinaria,binomial,FALSE,FALSE
14990,Synchlora xysteraria,Synchlora xysteraria,binomial,FALSE,FALSE
14991,Synclera jarbusalis,Synclera jarbusalis,binomial,FALSE,FALSE
14992,Syndemis afflictana,Gray Leafroller Moth,english,FALSE,FALSE
14993,Syndemis afflictana,Syndemis afflictana,binomial,FALSE,FALSE
14994,Syngamia florella,Orange-spotted Flower Moth,english,FALSE,FALSE
14995,Syngamia florella,Syngamia florella,binomial,FALSE,FALSE
14996,Synglochis perumbraria,Synglochis perumbraria,binomial,FALSE,FALSE
14997,Syngrapha abstrusa,Syngrapha abstrusa,binomial,FALSE,FALSE
14998,Syngrapha alias,Syngrapha alias,binomial,FALSE,FALSE
14999,Syngrapha altera,Syngrapha altera,binomial,FALSE,FALSE
15000,Syngrapha alticola,Syngrapha alticola,binomial,FALSE,FALSE
15001,Syngrapha angulidens,Syngrapha angulidens,binomial,FALSE,FALSE
15002,Syngrapha borea,Syngrapha borea,binomial,FALSE,FALSE
15003,Syngrapha celsa,Syngrapha celsa,binomial,FALSE,FALSE
15004,Syngrapha cryptica,Syngrapha cryptica,binomial,FALSE,FALSE
15005,Syngrapha diasema,Syngrapha diasema,binomial,FALSE,FALSE
15006,Syngrapha epigaea,Epigaea Looper Moth,english,FALSE,FALSE
15007,Syngrapha epigaea,Syngrapha epigaea,binomial,FALSE,FALSE
15008,Syngrapha ignea,Mountain Beauty Moth,english,FALSE,FALSE
15009,Syngrapha ignea,Syngrapha ignea,binomial,FALSE,FALSE
15010,Syngrapha interrogationis,Syngrapha interrogationis,binomial,FALSE,FALSE
15011,Syngrapha microgamma,Syngrapha microgamma,binomial,FALSE,FALSE
15012,Syngrapha montana,Syngrapha montana,binomial,FALSE,FALSE
15013,Syngrapha octoscripta,Dusky Silver Y Moth,english,FALSE,FALSE
15014,Syngrapha octoscripta,Syngrapha octoscripta,binomial,FALSE,FALSE
15015,Syngrapha orophila,Syngrapha orophila,binomial,FALSE,FALSE
15016,Syngrapha ottolenguii,Syngrapha ottolenguii,binomial,FALSE,FALSE
15017,Syngrapha parilis,Syngrapha parilis,binomial,FALSE,FALSE
15018,Syngrapha rectangula,Salt-and-Pepper Looper Moth,english,FALSE,FALSE
15019,Syngrapha rectangula,Syngrapha rectangula,binomial,FALSE,TRUE
15020,Syngrapha sackenii,Syngrapha sackenii,binomial,FALSE,FALSE
15021,Syngrapha selecta,Syngrapha selecta,binomial,FALSE,FALSE
15022,Syngrapha surena,Syngrapha surena,binomial,FALSE,FALSE
15023,Syngrapha u-aureum,Syngrapha u-aureum,binomial,FALSE,FALSE
15024,Syngrapha viridisigma,Spruce False Looper Moth,english,FALSE,FALSE
15025,Syngrapha viridisigma,Syngrapha viridisigma,binomial,FALSE,FALSE
15026,Synnoma lynosyrana,Rabbitbrush Webbing Moth,english,FALSE,FALSE
15027,Synnoma lynosyrana,Synnoma lynosyrana,binomial,FALSE,FALSE
15028,Synorthodes auriginea,Synorthodes auriginea,binomial,FALSE,FALSE
15029,Synorthodes typhedana,Synorthodes typhedana,binomial,FALSE,FALSE
15030,Synploca gumia,Synploca gumia,binomial,FALSE,FALSE
15031,Syntomeida epilais,Polka-dot Wasp Moth,english,FALSE,FALSE
15032,Syntomeida epilais,Syntomeida epilais,binomial,FALSE,TRUE
15033,Syntomeida ipomoeae,Syntomeida ipomoeae,binomial,FALSE,FALSE
15034,Syntomeida ipomoeae,Yellow-banded Wasp Moth,english,FALSE,FALSE
15035,Syntomeida melanthus,Black-banded Wasp Moth,english,FALSE,FALSE
15036,Syntomeida melanthus,Syntomeida melanthus,binomial,FALSE,FALSE
15037,Syntomeida syntomoides,Syntomeida syntomoides,binomial,FALSE,FALSE
15038,Syricoris lacunana,Syricoris lacunana,binomial,FALSE,FALSE
15039,Syssphinx albolineata,Syssphinx albolineata,binomial,FALSE,FALSE
15040,Syssphinx bicolor,Honey Locust Moth,english,FALSE,FALSE
15041,Syssphinx bicolor,Syssphinx bicolor,binomial,FALSE,FALSE
15042,Syssphinx bisecta,Bisected Honey Locust Moth,english,FALSE,FALSE
15043,Syssphinx bisecta,Syssphinx bisecta,binomial,FALSE,FALSE
15044,Syssphinx blanchardi,Syssphinx blanchardi,binomial,FALSE,FALSE
15045,Syssphinx heiligbrodti,Syssphinx heiligbrodti,binomial,FALSE,FALSE
15046,Syssphinx hubbardi,Syssphinx hubbardi,binomial,FALSE,FALSE
15047,Syssphinx montana,Syssphinx montana,binomial,FALSE,FALSE
15048,Syssphinx raspa,Syssphinx raspa,binomial,FALSE,FALSE
15049,Systasea pulverulenta,Systasea pulverulenta,binomial,FALSE,FALSE
15050,Systasea zampa,Systasea zampa,binomial,FALSE,FALSE
15051,Tachystola hemisema,Tachystola hemisema,binomial,FALSE,FALSE
15052,Tacoma feriella,Tacoma feriella,binomial,FALSE,FALSE
15053,Tacparia atropunctata,Tacparia atropunctata,binomial,FALSE,FALSE
15054,Tacparia detersata,Pale Alder Moth,english,FALSE,FALSE
15055,Tacparia detersata,Tacparia detersata,binomial,FALSE,FALSE
15056,Tacparia zalissaria,Tacparia zalissaria,binomial,FALSE,FALSE
15057,Taeniogramma mendicata,Taeniogramma mendicata,binomial,FALSE,FALSE
15058,Taeniogramma octolineata,Taeniogramma octolineata,binomial,FALSE,FALSE
15059,Taeniogramma quadrilinea,Taeniogramma quadrilinea,binomial,FALSE,FALSE
15060,Taeniogramma tenebrosata,Taeniogramma tenebrosata,binomial,FALSE,FALSE
15061,Tallula atrifascialis,Tallula atrifascialis,binomial,FALSE,FALSE
15062,Tallula baboquivarialis,Tallula baboquivarialis,binomial,FALSE,FALSE
15063,Tallula beroella,Tallula beroella,binomial,FALSE,FALSE
15064,Tallula fieldi,Tallula fieldi,binomial,FALSE,FALSE
15065,Tallula watsoni,Tallula watsoni,binomial,FALSE,FALSE
15066,Tallula watsoni,Watson's Tallula Moth,english,FALSE,FALSE
15067,Talponia plummeriana,Speckled Talponia Moth,english,FALSE,FALSE
15068,Talponia plummeriana,Talponia plummeriana,binomial,FALSE,FALSE
15069,Tampa dimediatella,Tampa dimediatella,binomial,FALSE,FALSE
15070,Tampa dimediatella,Tampa Moth,english,FALSE,FALSE
15071,Taniva albolineana,Spruce Needleminer Moth,english,FALSE,FALSE
15072,Taniva albolineana,Taniva albolineana,binomial,FALSE,FALSE
15073,Tanygona lignicolorella,Tanygona lignicolorella,binomial,FALSE,FALSE
15074,Tarache abdominalis,Tarache abdominalis,binomial,FALSE,FALSE
15075,Tarache acerba,Tarache acerba,binomial,FALSE,FALSE
15076,Tarache albifusa,Tarache albifusa,binomial,FALSE,FALSE
15077,Tarache apela,Tarache apela,binomial,FALSE,FALSE
15078,Tarache aprica,Exposed Bird-dropping Moth,english,FALSE,FALSE
15079,Tarache aprica,Tarache aprica,binomial,FALSE,TRUE
15080,Tarache areli,Tarache areli,binomial,FALSE,FALSE
15081,Tarache areloides,Tarache areloides,binomial,FALSE,FALSE
15082,Tarache arida,Tarache arida,binomial,FALSE,FALSE
15083,Tarache assimilis,Tarache assimilis,binomial,FALSE,FALSE
15084,Tarache augustipennis,Narrow-winged Midget Moth,english,FALSE,FALSE
15085,Tarache augustipennis,Tarache augustipennis,binomial,FALSE,FALSE
15086,Tarache axendra,Tarache axendra,binomial,FALSE,FALSE
15087,Tarache bella,Tarache bella,binomial,FALSE,FALSE
15088,Tarache bilimeki,Tarache bilimeki,binomial,FALSE,FALSE
15089,Tarache cora,Tarache cora,binomial,FALSE,FALSE
15090,Tarache dacia,Tarache dacia,binomial,FALSE,FALSE
15091,Tarache delecta,Delightful Bird-dropping Moth,english,FALSE,FALSE
15092,Tarache delecta,Tarache delecta,binomial,FALSE,FALSE
15093,Tarache expolita,Tarache expolita,binomial,FALSE,FALSE
15094,Tarache flavipennis,Tarache flavipennis,binomial,FALSE,FALSE
15095,Tarache geminocula,Tarache geminocula,binomial,FALSE,FALSE
15096,Tarache huachuca,Tarache huachuca,binomial,FALSE,FALSE
15097,Tarache idella,Tarache idella,binomial,FALSE,FALSE
15098,Tarache knowltoni,Tarache knowltoni,binomial,FALSE,FALSE
15099,Tarache lactipennis,Tarache lactipennis,binomial,FALSE,FALSE
15100,Tarache lagunae,Tarache lagunae,binomial,FALSE,FALSE
15101,Tarache lanceolata,Tarache lanceolata,binomial,FALSE,FALSE
15102,Tarache lucasi,Tarache lucasi,binomial,FALSE,FALSE
15103,Tarache major,Tarache major,binomial,FALSE,FALSE
15104,Tarache quadriplaga,Tarache quadriplaga,binomial,FALSE,TRUE
15105,Tarache sedata,Tarache sedata,binomial,FALSE,FALSE
15106,Tarache sutor,Tarache sutor,binomial,FALSE,FALSE
15107,Tarache tenuicula,Tarache tenuicula,binomial,FALSE,FALSE
15108,Tarache terminimaculata,Curve-lined Bird-dropping Moth,english,FALSE,FALSE
15109,Tarache terminimaculata,Tarache terminimaculata,binomial,FALSE,FALSE
15110,Tarache tetragona,Four-spotted Bird-dropping Moth,english,FALSE,FALSE
15111,Tarache tetragona,Tarache tetragona,binomial,FALSE,FALSE
15112,Tarache toddi,Tarache toddi,binomial,FALSE,FALSE
15113,Tathorhynchus exsiccata,Tathorhynchus exsiccata,binomial,FALSE,FALSE
15114,Taygete attributella,Taygete attributella,binomial,FALSE,FALSE
15115,Taygete citrinella,Taygete citrinella,binomial,FALSE,FALSE
15116,Taygete decemmaculella,Taygete decemmaculella,binomial,FALSE,FALSE
15117,Taygete gallaegenitella,Taygete gallaegenitella,binomial,FALSE,FALSE
15118,Taygete saundersella,Taygete saundersella,binomial,FALSE,FALSE
15119,Taygete sylvicolella,Taygete sylvicolella,binomial,FALSE,FALSE
15120,Tebenna balsamorrhizella,Tebenna balsamorrhizella,binomial,FALSE,FALSE
15121,Tebenna carduiella,Tebenna carduiella,binomial,FALSE,FALSE
15122,Tebenna gemmalis,Tebenna gemmalis,binomial,FALSE,FALSE
15123,Tebenna gnaphaliella,Everlasting Tebbena Moth,english,FALSE,FALSE
15124,Tebenna gnaphaliella,Tebenna gnaphaliella,binomial,FALSE,FALSE
15125,Tebenna immutabilis,Tebenna immutabilis,binomial,FALSE,FALSE
15126,Tebenna onustana,Tebenna onustana,binomial,FALSE,FALSE
15127,Tebenna piperella,Tebenna piperella,binomial,FALSE,FALSE
15128,Tebenna silphiella,Rosinweed Moth,english,FALSE,FALSE
15129,Tebenna silphiella,Tebenna silphiella,binomial,FALSE,FALSE
15130,Tecmessa candida,Tecmessa candida,binomial,FALSE,FALSE
15131,Tecmessa rarata,Tecmessa rarata,binomial,FALSE,FALSE
15132,Tecmessa scitiscripta,Black-etched Prominent,english,FALSE,FALSE
15133,Tecmessa scitiscripta,Tecmessa scitiscripta,binomial,FALSE,FALSE
15134,Tegeticula altiplanella,Tegeticula altiplanella,binomial,FALSE,FALSE
15135,Tegeticula baccatella,Tegeticula baccatella,binomial,FALSE,FALSE
15136,Tegeticula carnerosanella,Tegeticula carnerosanella,binomial,FALSE,FALSE
15137,Tegeticula cassandra,Tegeticula cassandra,binomial,FALSE,FALSE
15138,Tegeticula corruptrix,Tegeticula corruptrix,binomial,FALSE,FALSE
15139,Tegeticula elatella,Tegeticula elatella,binomial,FALSE,FALSE
15140,Tegeticula intermedius,Tegeticula intermedius,binomial,FALSE,FALSE
15141,Tegeticula maculata,Tegeticula maculata,binomial,FALSE,FALSE
15142,Tegeticula maderae,Tegeticula maderae,binomial,FALSE,FALSE
15143,Tegeticula mojavella,Tegeticula mojavella,binomial,FALSE,FALSE
15144,Tegeticula rostratella,Tegeticula rostratella,binomial,FALSE,FALSE
15145,Tegeticula superficiella,Tegeticula superficiella,binomial,FALSE,FALSE
15146,Tegeticula synthetica,Tegeticula synthetica,binomial,FALSE,FALSE
15147,Tegeticula treculeanella,Tegeticula treculeanella,binomial,FALSE,FALSE
15148,Tegeticula yuccasella,Tegeticula yuccasella,binomial,FALSE,FALSE
15149,Tegeticula yuccasella,Yucca Moth,english,FALSE,FALSE
15150,Tegosa luka,Tegosa luka,binomial,FALSE,FALSE
15151,Tehama bonifatella,Tehama bonifatella,binomial,FALSE,FALSE
15152,Teinoptila calcarata,Teinoptila calcarata,binomial,FALSE,FALSE
15153,Teladoma astigmatica,Teladoma astigmatica,binomial,FALSE,FALSE
15154,Teladoma exigua,Teladoma exigua,binomial,FALSE,FALSE
15155,Teladoma habra,Teladoma habra,binomial,FALSE,FALSE
15156,Teladoma helianthi,Teladoma helianthi,binomial,FALSE,FALSE
15157,Teladoma incana,Teladoma incana,binomial,FALSE,FALSE
15158,Teladoma murina,Teladoma murina,binomial,FALSE,FALSE
15159,Teladoma nebula,Teladoma nebula,binomial,FALSE,FALSE
15160,Teladoma tonia,Teladoma tonia,binomial,FALSE,FALSE
15161,Telamoptilia hibiscivora,Telamoptilia hibiscivora,binomial,FALSE,FALSE
15162,Teleiopsis baldiana,Teleiopsis baldiana,binomial,FALSE,FALSE
15163,Telethusia ovalis,Telethusia ovalis,binomial,FALSE,FALSE
15164,Telphusa alexandriacella,Telphusa alexandriacella,binomial,FALSE,FALSE
15165,Telphusa fasciella,Telphusa fasciella,binomial,FALSE,FALSE
15166,Telphusa longifasciella,Telphusa longifasciella,binomial,FALSE,FALSE
15167,Telphusa nigrimaculata,Telphusa nigrimaculata,binomial,FALSE,FALSE
15168,Telphusa perspicua,Telphusa perspicua,binomial,FALSE,FALSE
15169,Telphusa sedulitella,Telphusa sedulitella,binomial,FALSE,FALSE
15170,Temenis laothoe,Temenis laothoe,binomial,FALSE,FALSE
15171,Tenaga pomiliella,Tenaga pomiliella,binomial,FALSE,FALSE
15172,Terastia meticulosalis,Erythrina Borer Moth,english,FALSE,FALSE
15173,Terastia meticulosalis,Terastia meticulosalis,binomial,FALSE,FALSE
15174,Tesagrotis amia,Tesagrotis amia,binomial,FALSE,FALSE
15175,Tesagrotis atrifrons,Tesagrotis atrifrons,binomial,FALSE,FALSE
15176,Tesagrotis corrodera,Tesagrotis corrodera,binomial,FALSE,FALSE
15177,Tesagrotis piscipellis,Tesagrotis piscipellis,binomial,FALSE,FALSE
15178,Tescalsia giulianiata,Tescalsia giulianiata,binomial,FALSE,FALSE
15179,Tescalsia minata,Tescalsia minata,binomial,FALSE,FALSE
15180,Tesiophora entephros,Tesiophora entephros,binomial,FALSE,FALSE
15181,Tesuquea hawleyana,Tesuquea hawleyana,binomial,FALSE,FALSE
15182,Tetanolita floridana,Florida Tetanolita Moth,english,FALSE,FALSE
15183,Tetanolita floridana,Tetanolita floridana,binomial,FALSE,TRUE
15184,Tetanolita mynesalis,Smoky Tetanolita Moth,english,FALSE,FALSE
15185,Tetanolita mynesalis,Tetanolita mynesalis,binomial,FALSE,TRUE
15186,Tetanolita negalis,Tetanolita negalis,binomial,FALSE,FALSE
15187,Tetanolita palligera,Tetanolita palligera,binomial,FALSE,FALSE
15188,Tetracis australis,Tetracis australis,binomial,FALSE,FALSE
15189,Tetracis barnesii,Tetracis barnesii,binomial,FALSE,FALSE
15190,Tetracis cachexiata,Tetracis cachexiata,binomial,FALSE,TRUE
15191,Tetracis cachexiata,White Slant-Line Moth,english,FALSE,FALSE
15192,Tetracis cervinaria,Tetracis cervinaria,binomial,FALSE,FALSE
15193,Tetracis crocallata,Tetracis crocallata,binomial,FALSE,TRUE
15194,Tetracis crocallata,Yellow Slant-line Moth,english,FALSE,FALSE
15195,Tetracis formosa,Tetracis formosa,binomial,FALSE,FALSE
15196,Tetracis fuscata,Tetracis fuscata,binomial,FALSE,FALSE
15197,Tetracis hirsutaria,Tetracis hirsutaria,binomial,FALSE,FALSE
15198,Tetracis jubararia,October Thorn Moth,english,FALSE,FALSE
15199,Tetracis jubararia,Tetracis jubararia,binomial,FALSE,FALSE
15200,Tetracis montanaria,Tetracis montanaria,binomial,FALSE,FALSE
15201,Tetracis mosesiani,Tetracis mosesiani,binomial,FALSE,FALSE
15202,Tetracis pallidata,Tetracis pallidata,binomial,FALSE,FALSE
15203,Tetracis pallulata,Tetracis pallulata,binomial,FALSE,FALSE
15204,Tetragma gei,Tetragma gei,binomial,FALSE,FALSE
15205,Texola elada,Texola elada,binomial,FALSE,FALSE
15206,Texola perse,Texola perse,binomial,FALSE,FALSE
15207,Thallophaga hyperborea,Thallophaga hyperborea,binomial,FALSE,FALSE
15208,Thallophaga nigroseriata,Thallophaga nigroseriata,binomial,FALSE,FALSE
15209,Thallophaga taylorata,Thallophaga taylorata,binomial,FALSE,FALSE
15210,Thaumatographa jonesi,Psychedelic Jones Moth,english,FALSE,FALSE
15211,Thaumatographa jonesi,Thaumatographa jonesi,binomial,FALSE,FALSE
15212,Thaumatographa regalis,Thaumatographa regalis,binomial,FALSE,FALSE
15213,Thaumatographa youngiella,Thaumatographa youngiella,binomial,FALSE,FALSE
15214,Thaumatopsis actuellus,Thaumatopsis actuellus,binomial,FALSE,FALSE
15215,Thaumatopsis atomosella,Thaumatopsis atomosella,binomial,FALSE,FALSE
15216,Thaumatopsis bolterellus,Thaumatopsis bolterellus,binomial,FALSE,FALSE
15217,Thaumatopsis crenulatella,Thaumatopsis crenulatella,binomial,FALSE,FALSE
15218,Thaumatopsis digrammellus,Thaumatopsis digrammellus,binomial,FALSE,FALSE
15219,Thaumatopsis edonis,Thaumatopsis edonis,binomial,FALSE,FALSE
15220,Thaumatopsis fernaldella,Thaumatopsis fernaldella,binomial,FALSE,FALSE
15221,Thaumatopsis fieldella,Thaumatopsis fieldella,binomial,FALSE,FALSE
15222,Thaumatopsis floridella,Floridian Grass-veneer Moth,english,FALSE,FALSE
15223,Thaumatopsis floridella,Thaumatopsis floridella,binomial,FALSE,FALSE
15224,Thaumatopsis magnificus,Thaumatopsis magnificus,binomial,FALSE,FALSE
15225,Thaumatopsis pectinifer,Thaumatopsis pectinifer,binomial,FALSE,FALSE
15226,Thaumatopsis pexellus,Thaumatopsis pexellus,binomial,FALSE,FALSE
15227,Thaumatopsis pexellus,Woolly Grass-veneer Moth,english,FALSE,FALSE
15228,Thaumatopsis repandus,Thaumatopsis repandus,binomial,FALSE,FALSE
15229,Thaumatopsis solutellus,Thaumatopsis solutellus,binomial,FALSE,FALSE
15230,Theisoa constrictella,Theisoa constrictella,binomial,FALSE,FALSE
15231,Theisoa multifasciella,Theisoa multifasciella,binomial,FALSE,FALSE
15232,Theisoa pallidochrella,Theisoa pallidochrella,binomial,FALSE,FALSE
15233,Thera contractata,Early Juniper Carpet Moth,english,FALSE,FALSE
15234,Thera contractata,Thera contractata,binomial,FALSE,FALSE
15235,Thera juniperata,Juniper Carpet Moth,english,FALSE,FALSE
15236,Thera juniperata,Thera juniperata,binomial,FALSE,FALSE
15237,Thera latens,Thera latens,binomial,FALSE,FALSE
15238,Thera otisi,Thera otisi,binomial,FALSE,FALSE
15239,Theroa zethus,Theroa zethus,binomial,FALSE,FALSE
