"","hex","Year","Month","Day","Code","ntot"
"763",535,2010,7,30,"Oth",11
"764",535,2010,7,30,"RL",8
"765",535,2010,9,14,"RP",8
"766",535,2011,4,12,"Oth",55
"767",535,2011,7,29,"Oth",5
"768",535,2011,7,29,"RE",7
"769",535,2011,7,29,"RL",7
"770",535,2011,8,10,"Oth",7
"771",535,2011,8,10,"RL",26
"772",535,2011,8,10,"RP",16
"773",535,2011,8,12,"Oth",19
"774",535,2011,8,12,"RL",18
"775",535,2011,8,12,"RP",1
"776",535,2011,8,22,"Oth",29
"777",535,2011,8,22,"RL",126
"778",535,2011,9,5,"Oth",7
"779",535,2011,9,5,"RL",11
"780",535,2011,9,5,"RP",14
"781",535,2012,4,6,"Oth",15
"782",535,2012,4,6,"RP",2
"783",535,2012,5,31,"Oth",13
"784",535,2012,5,31,"RL",7
"785",535,2012,5,31,"RP",3
"786",535,2012,6,11,"RP",1
"787",535,2012,6,24,"Oth",8
"788",535,2012,6,24,"RE",2
"789",535,2012,6,24,"RL",227
"790",535,2012,6,24,"RP",312
"791",535,2012,7,4,"Oth",25
"792",535,2012,7,4,"RL",43
"793",535,2012,7,4,"RP",9
"794",535,2012,7,31,"Oth",66
"795",535,2012,7,31,"RE",1
"796",535,2012,7,31,"RL",21
"797",535,2012,7,31,"RP",12
"798",535,2012,8,14,"Oth",1
"799",535,2012,8,24,"Oth",74
"800",535,2012,8,24,"RL",8
"801",535,2012,8,24,"RP",14
"802",535,2012,8,25,"Oth",102
"803",535,2012,8,25,"RL",8
"804",535,2012,8,25,"RP",5
"805",535,2012,9,10,"Oth",195
"806",535,2012,9,10,"RL",31
"807",535,2012,9,10,"RP",20
"808",535,2012,9,13,"Oth",38
"809",535,2012,9,13,"RL",12
"810",535,2012,9,13,"RP",2
"811",535,2012,9,24,"Oth",24
"812",535,2012,9,24,"RL",2
"813",535,2013,6,7,"Oth",11
"814",535,2013,6,7,"RL",67
"815",535,2013,6,7,"RP",30
"816",535,2013,6,14,"Oth",17
"817",535,2013,6,14,"RL",16
"818",535,2013,6,14,"RP",1
"819",535,2013,6,18,"Oth",56
"820",535,2013,6,18,"RL",46
"821",535,2013,6,18,"RP",41
"822",535,2013,6,19,"Oth",22
"823",535,2013,6,19,"RL",32
"824",535,2013,6,19,"RP",87
"825",535,2013,6,27,"Oth",2
"826",535,2013,6,27,"RL",57
"827",535,2013,6,27,"RP",1
"828",535,2013,6,28,"RL",2
"829",535,2013,6,29,"Oth",18
"830",535,2013,6,29,"RE",10
"831",535,2013,6,29,"RL",529
"832",535,2013,6,29,"RP",13
"833",535,2013,7,7,"RE",1
"834",535,2013,7,7,"RL",1
"835",535,2013,7,7,"RP",2
"836",535,2013,7,11,"RL",13
"837",535,2013,7,11,"RP",3
"838",535,2013,7,31,"Oth",2
"839",535,2013,7,31,"RE",2
"840",535,2013,7,31,"RL",6
"841",535,2013,7,31,"RP",1
"842",535,2013,8,7,"Oth",2
"843",535,2013,8,7,"RE",8
"844",535,2013,8,7,"RL",37
"845",535,2013,8,7,"RP",1
"846",535,2013,8,16,"Oth",3
"847",535,2013,8,16,"RE",149
"848",535,2013,8,16,"RL",72
"849",535,2013,8,16,"RP",3
"850",535,2013,8,30,"Oth",4
"851",535,2013,8,30,"RL",22
"852",535,2013,8,30,"RP",9
"853",535,2013,9,11,"Oth",1
"854",535,2013,9,11,"RL",7
"855",536,2000,6,21,"RE",1
"856",536,2001,6,23,"Oth",23
"857",536,2001,6,23,"RL",41
"858",536,2001,6,23,"RP",1
"859",536,2010,5,30,"Oth",2
"860",536,2010,5,30,"RE",2
"861",536,2010,5,30,"RL",4
"862",536,2010,5,30,"RP",1
"863",536,2011,7,13,"Oth",30
"864",536,2011,7,13,"RL",15
"865",536,2011,7,13,"RP",25
"866",536,2012,6,12,"Oth",1
"867",536,2013,6,24,"Oth",2
"868",536,2013,6,24,"RL",19
"869",536,2013,6,24,"RP",1
"870",537,2001,5,22,"Oth",1
"871",537,2003,6,18,"Oth",1
"872",537,2004,6,8,"Oth",1
"873",537,2005,6,13,"Oth",2
"874",537,2005,6,13,"RP",3
"875",538,2001,6,23,"Oth",1
"876",540,2010,6,25,"RL",1
"877",541,2003,6,29,"Oth",1
"878",541,2004,7,3,"RL",1
"879",541,2004,7,3,"RP",3
"880",541,2004,8,1,"Oth",19
"881",541,2004,8,1,"RE",5
"882",541,2004,8,1,"RL",65
"883",541,2007,6,29,"Oth",5
"884",541,2007,6,29,"RL",6
"885",541,2007,7,1,"Oth",2
"886",541,2007,7,1,"RL",1
"887",541,2007,7,1,"RP",2
"888",562,2001,5,14,"Oth",2
"889",562,2001,5,14,"RL",3
"890",562,2001,5,14,"RP",8
"891",562,2001,6,23,"Oth",742
"892",562,2001,6,23,"RE",6
"893",562,2001,6,23,"RL",183
"894",562,2001,6,23,"RP",115
"895",562,2001,8,12,"Oth",14
"896",562,2001,8,12,"RE",1
"897",562,2001,8,12,"RL",24
"898",562,2001,8,12,"RP",13
"899",562,2002,5,27,"Oth",3
"900",562,2002,5,27,"RL",40
"901",562,2002,5,27,"RP",12
"902",562,2002,5,28,"Oth",4
"903",562,2002,5,28,"RL",2
"904",562,2002,5,28,"RP",1
"905",562,2002,6,2,"Oth",4
"906",562,2002,6,2,"RE",1
"907",562,2002,6,2,"RL",6
"908",562,2002,6,2,"RP",3
"909",562,2002,6,6,"RE",2
"910",562,2002,6,6,"RL",1
"911",562,2002,6,6,"RP",1
"912",562,2002,6,9,"RL",1
"913",562,2002,6,11,"RE",39
"914",562,2002,6,11,"RL",16
"915",562,2002,6,11,"RP",2
"916",562,2002,6,12,"RL",5
"917",562,2002,6,16,"Oth",11
"918",562,2002,6,16,"RE",2
"919",562,2002,6,16,"RL",34
"920",562,2002,6,16,"RP",6
"921",562,2002,6,17,"RL",3
"922",562,2002,7,3,"Oth",2
"923",562,2002,7,3,"RE",24
"924",562,2002,7,3,"RL",48
"925",562,2002,7,3,"RP",34
"926",562,2002,7,4,"Oth",30
"927",562,2002,7,4,"RE",13
"928",562,2002,7,4,"RL",277
"929",562,2002,7,4,"RP",43
"930",562,2002,7,6,"RL",6
"931",562,2002,7,15,"RL",48
"932",562,2002,7,31,"Oth",3
"933",562,2002,8,16,"Oth",4
"934",562,2002,8,16,"RL",12
"935",562,2002,8,16,"RP",1
"936",562,2002,8,19,"Oth",6
"937",562,2002,8,23,"Oth",3
"938",562,2002,8,23,"RL",15
"939",562,2002,8,25,"Oth",17
"940",562,2002,8,25,"RL",36
"941",562,2002,8,25,"RP",2
"942",562,2003,3,17,"Oth",1
"943",562,2003,5,26,"RE",9
"944",562,2003,5,26,"RL",7
"945",562,2003,5,29,"Oth",1
"946",562,2003,5,29,"RL",13
"947",562,2003,5,29,"RP",12
"948",562,2003,6,9,"Oth",6
"949",562,2003,6,9,"RE",12
"950",562,2003,6,9,"RL",27
"951",562,2003,6,9,"RP",4
"952",562,2003,6,14,"Oth",6
"953",562,2003,6,14,"RL",52
"954",562,2003,6,14,"RP",4
"955",562,2003,7,12,"Oth",149
"956",562,2003,7,12,"RE",71
"957",562,2003,7,12,"RL",215
"958",562,2003,7,12,"RP",48
"959",562,2003,7,18,"Oth",17
"960",562,2003,7,18,"RE",1
"961",562,2003,7,18,"RL",15
"962",562,2004,3,31,"Oth",4
"963",562,2004,5,8,"RL",4
"964",562,2004,5,8,"RP",3
"965",562,2004,5,26,"Oth",1
"966",562,2004,5,26,"RL",56
"967",562,2004,5,26,"RP",11
"968",562,2004,6,2,"Oth",5
"969",562,2004,6,2,"RL",24
"970",562,2004,6,2,"RP",9
"971",562,2004,6,6,"Oth",8
"972",562,2004,6,6,"RE",1
"973",562,2004,6,6,"RL",57
"974",562,2004,6,18,"Oth",4
"975",562,2004,6,18,"RE",7
"976",562,2004,6,18,"RL",35
"977",562,2004,6,18,"RP",12
"978",562,2004,7,17,"Oth",1
"979",562,2004,7,17,"RE",1
"980",562,2004,7,31,"Oth",5
"981",562,2004,7,31,"RE",35
"982",562,2004,7,31,"RL",35
"983",562,2004,8,14,"Oth",1
"984",562,2004,9,4,"Oth",9
"985",562,2004,9,4,"RL",20
"986",562,2004,9,4,"RP",3
"987",562,2004,9,26,"Oth",4
"988",562,2004,9,26,"RL",11
"989",562,2004,9,26,"RP",2
"990",562,2005,4,3,"Oth",2
"991",562,2005,5,7,"RL",17
"992",562,2005,5,7,"RP",10
"993",562,2005,5,15,"Oth",1
"994",562,2005,5,15,"RL",20
"995",562,2005,5,15,"RP",8
"996",562,2005,5,21,"Oth",9
"997",562,2005,5,21,"RL",32
"998",562,2005,5,21,"RP",14
"999",562,2005,5,29,"Oth",8
"1000",562,2005,5,29,"RE",7
"1001",562,2005,5,29,"RL",20
"1002",562,2005,5,29,"RP",5
"1003",562,2005,6,19,"Oth",4
"1004",562,2005,6,19,"RE",4
"1005",562,2005,6,19,"RL",20
"1006",562,2005,6,19,"RP",3
"1007",562,2005,7,15,"Oth",172
"1008",562,2005,7,15,"RE",7
"1009",562,2005,7,15,"RL",272
"1010",562,2005,7,15,"RP",40
"1011",562,2005,7,23,"Oth",174
"1012",562,2005,7,23,"RE",2
"1013",562,2005,7,23,"RL",317
"1014",562,2005,7,23,"RP",436
"1015",562,2005,9,10,"Oth",14
"1016",562,2005,9,10,"RE",6
"1017",562,2005,9,10,"RL",8
"1018",562,2005,9,10,"RP",2
"1019",562,2006,4,23,"RL",1
"1020",562,2006,4,23,"RP",4
"1021",562,2006,5,6,"Oth",1
"1022",562,2006,5,6,"RL",7
"1023",562,2006,5,6,"RP",6
"1024",562,2006,5,17,"Oth",3
"1025",562,2006,5,17,"RL",20
"1026",562,2006,5,17,"RP",9
"1027",562,2006,5,21,"Oth",1
"1028",562,2006,5,21,"RL",15
"1029",562,2006,7,4,"Oth",108
"1030",562,2006,7,4,"RE",6
"1031",562,2006,7,4,"RL",265
"1032",562,2006,7,4,"RP",111
"1033",562,2007,4,15,"Oth",3
"1034",562,2007,4,21,"Oth",2
"1035",562,2007,4,21,"RP",5
"1036",562,2007,5,19,"Oth",10
"1037",562,2007,5,19,"RL",13
"1038",562,2007,5,19,"RP",19
"1039",562,2007,6,8,"Oth",15
"1040",562,2007,6,8,"RL",24
"1041",562,2007,6,8,"RP",2
"1042",562,2007,6,9,"Oth",19
"1043",562,2007,6,9,"RL",41
"1044",562,2007,6,9,"RP",1
"1045",562,2007,6,20,"Oth",2
"1046",562,2007,6,20,"RL",6
"1047",562,2007,7,7,"Oth",478
"1048",562,2007,7,7,"RL",262
"1049",562,2007,7,7,"RP",98
"1050",562,2007,7,9,"Oth",14
"1051",562,2007,7,9,"RE",2
"1052",562,2007,7,9,"RL",13
"1053",562,2007,7,9,"RP",7
"1054",562,2007,7,11,"Oth",149
"1055",562,2007,7,11,"RE",51
"1056",562,2007,7,11,"RL",330
"1057",562,2007,7,11,"RP",58
"1058",562,2007,7,31,"Oth",10
"1059",562,2007,7,31,"RL",4
"1060",562,2007,7,31,"RP",1
"1061",562,2007,10,25,"Oth",12
"1062",562,2007,10,25,"RL",1
"1063",562,2007,10,25,"RP",2
"1064",562,2007,11,3,"Oth",8
"1065",562,2007,11,3,"RL",11
"1066",562,2007,11,3,"RP",3
"1067",562,2008,5,10,"Oth",5
"1068",562,2008,5,10,"RP",12
"1069",562,2008,5,21,"Oth",15
"1070",562,2008,5,21,"RL",66
"1071",562,2008,5,21,"RP",151
"1072",562,2008,5,25,"RL",3
"1073",562,2008,5,25,"RP",5
"1074",562,2008,7,9,"Oth",9
"1075",562,2008,7,9,"RE",9
"1076",562,2008,7,9,"RL",28
"1077",562,2008,7,9,"RP",11
"1078",562,2008,7,23,"Oth",4
"1079",562,2008,7,23,"RE",2
"1080",562,2008,7,23,"RL",14
"1081",562,2008,7,23,"RP",4
"1082",562,2008,7,24,"Oth",33
"1083",562,2008,7,24,"RE",26
"1084",562,2008,7,24,"RL",271
"1085",562,2008,7,24,"RP",45
"1086",562,2009,4,11,"Oth",1
"1087",562,2009,5,18,"Oth",4
"1088",562,2009,5,18,"RL",167
"1089",562,2009,5,18,"RP",221
"1090",562,2009,5,31,"Oth",4
"1091",562,2009,5,31,"RL",35
"1092",562,2009,5,31,"RP",6
"1093",562,2009,7,3,"Oth",173
"1094",562,2009,7,3,"RE",8
"1095",562,2009,7,3,"RL",498
"1096",562,2009,7,3,"RP",39
"1097",562,2009,7,7,"Oth",8
"1098",562,2009,7,7,"RE",7
"1099",562,2009,7,7,"RL",9
"1100",562,2009,7,26,"Oth",29
"1101",562,2009,7,26,"RE",16
"1102",562,2009,7,26,"RL",215
"1103",562,2009,7,26,"RP",36
"1104",562,2009,9,18,"Oth",3
"1105",562,2009,9,18,"RP",2
"1106",562,2010,4,26,"Oth",3
"1107",562,2010,4,26,"RL",5
"1108",562,2010,4,26,"RP",7
"1109",562,2010,5,17,"Oth",17
"1110",562,2010,5,17,"RE",6
"1111",562,2010,5,17,"RL",277
"1112",562,2010,5,17,"RP",48
"1113",562,2010,7,7,"Oth",3
"1114",562,2010,7,7,"RL",14
"1115",562,2010,7,7,"RP",1
"1116",562,2011,5,7,"Oth",1
"1117",562,2011,5,7,"RL",2
"1118",562,2011,5,7,"RP",32
"1119",562,2011,5,22,"Oth",2
"1120",562,2011,5,22,"RL",75
"1121",562,2011,5,22,"RP",50
"1122",562,2011,7,5,"Oth",5
"1123",562,2011,7,5,"RE",5
"1124",562,2011,7,5,"RL",40
"1125",562,2011,7,5,"RP",5
"1126",562,2011,7,23,"Oth",2
"1127",562,2011,7,23,"RL",17
"1128",562,2011,7,23,"RP",9
"1129",562,2011,8,11,"Oth",2
"1130",562,2011,8,11,"RL",35
"1131",562,2011,8,11,"RP",20
"1132",562,2012,3,25,"Oth",1
"1133",562,2012,3,25,"RP",6
"1134",562,2012,4,1,"Oth",3
"1135",562,2012,4,1,"RP",18
"1136",562,2012,4,14,"Oth",7
"1137",562,2012,4,14,"RL",11
"1138",562,2012,4,14,"RP",23
"1139",562,2012,4,22,"Oth",15
"1140",562,2012,4,22,"RL",11
"1141",562,2012,4,22,"RP",28
"1142",562,2012,5,7,"RP",1
"1143",562,2012,5,9,"Oth",9
"1144",562,2012,5,9,"RL",21
"1145",562,2012,5,9,"RP",12
"1146",562,2012,5,10,"Oth",37
"1147",562,2012,5,10,"RE",1
"1148",562,2012,5,10,"RL",157
"1149",562,2012,5,10,"RP",66
"1150",562,2012,5,21,"Oth",41
"1151",562,2012,5,21,"RE",43
"1152",562,2012,5,21,"RL",304
"1153",562,2012,5,21,"RP",75
"1154",562,2012,5,22,"Oth",1
"1155",562,2012,7,3,"RL",1
"1156",562,2013,5,5,"Oth",1
"1157",562,2013,5,5,"RP",1
"1158",562,2013,6,30,"RL",465
"1159",562,2013,8,14,"Oth",18
"1160",562,2013,8,14,"RL",72
"1161",562,2013,8,14,"RP",1
"1162",563,2001,4,14,"Oth",7
"1163",563,2001,5,6,"Oth",1
"1164",563,2001,5,6,"RP",2
"1165",563,2001,5,8,"Oth",4
"1166",563,2001,5,8,"RP",2
"1167",563,2001,5,28,"Oth",24
"1168",563,2001,5,28,"RE",11
"1169",563,2001,5,28,"RL",27
"1170",563,2001,5,28,"RP",10
"1171",563,2001,6,9,"Oth",6
"1172",563,2001,6,9,"RE",16
"1173",563,2001,6,9,"RL",23
"1174",563,2001,6,9,"RP",4
"1175",563,2001,6,20,"Oth",27
"1176",563,2001,6,20,"RE",2
"1177",563,2001,6,20,"RL",9
"1178",563,2001,6,20,"RP",8
"1179",563,2001,6,23,"Oth",24
"1180",563,2001,6,23,"RL",152
"1181",563,2001,6,27,"Oth",70
"1182",563,2001,6,27,"RE",40
"1183",563,2001,6,27,"RL",8
"1184",563,2001,6,27,"RP",3
"1185",563,2001,6,30,"Oth",5
"1186",563,2001,6,30,"RE",5
"1187",563,2001,6,30,"RL",44
"1188",563,2001,6,30,"RP",2
"1189",563,2001,7,4,"Oth",10
"1190",563,2001,7,4,"RE",6
"1191",563,2001,7,4,"RL",61
"1192",563,2001,7,4,"RP",10
"1193",563,2001,7,14,"Oth",42
"1194",563,2001,7,14,"RE",2
"1195",563,2001,7,14,"RL",128
"1196",563,2001,7,14,"RP",4
"1197",563,2001,7,21,"Oth",18
"1198",563,2001,7,21,"RE",3
"1199",563,2001,7,21,"RL",108
"1200",563,2001,7,21,"RP",6
"1201",563,2001,7,24,"RL",1
"1202",563,2001,7,29,"Oth",79
"1203",563,2001,7,29,"RE",7
"1204",563,2001,7,29,"RL",64
"1205",563,2001,7,29,"RP",15
"1206",563,2001,8,5,"Oth",22
"1207",563,2001,8,5,"RL",50
"1208",563,2001,8,5,"RP",4
"1209",563,2001,8,11,"Oth",15
"1210",563,2001,8,11,"RL",64
"1211",563,2001,8,17,"Oth",59
"1212",563,2001,8,17,"RL",23
"1213",563,2001,8,17,"RP",3
"1214",563,2001,8,26,"Oth",32
"1215",563,2001,8,26,"RE",1
"1216",563,2001,8,26,"RL",35
"1217",563,2001,8,26,"RP",10
"1218",563,2001,8,31,"RL",20
"1219",563,2001,8,31,"RP",2
"1220",563,2001,9,1,"Oth",13
"1221",563,2001,9,1,"RE",1
"1222",563,2001,9,1,"RL",17
"1223",563,2001,9,1,"RP",14
"1224",563,2001,9,2,"Oth",9
"1225",563,2001,9,2,"RL",24
"1226",563,2001,9,3,"Oth",18
"1227",563,2001,9,3,"RL",20
"1228",563,2001,9,3,"RP",5
"1229",563,2001,9,8,"Oth",72
"1230",563,2001,9,8,"RE",1
"1231",563,2001,9,8,"RL",40
"1232",563,2001,9,8,"RP",3
"1233",563,2001,10,21,"RL",6
"1234",563,2001,11,3,"RL",1
"1235",563,2001,11,17,"RL",4
"1236",563,2002,4,13,"Oth",1
"1237",563,2002,4,14,"Oth",1
"1238",563,2002,4,17,"RP",1
"1239",563,2002,5,26,"RL",44
"1240",563,2002,5,26,"RP",32
"1241",563,2002,5,27,"Oth",6
"1242",563,2002,5,27,"RL",60
"1243",563,2002,5,27,"RP",14
"1244",563,2002,6,8,"Oth",8
"1245",563,2002,6,8,"RE",5
"1246",563,2002,6,8,"RL",79
"1247",563,2002,6,8,"RP",6
"1248",563,2002,6,9,"Oth",1
"1249",563,2002,6,9,"RE",8
"1250",563,2002,6,9,"RL",24
"1251",563,2002,6,15,"Oth",5
"1252",563,2002,6,15,"RE",5
"1253",563,2002,6,15,"RL",39
"1254",563,2002,6,15,"RP",6
"1255",563,2002,6,16,"Oth",4
"1256",563,2002,6,16,"RE",5
"1257",563,2002,6,16,"RL",17
"1258",563,2002,6,16,"RP",5
"1259",563,2002,6,20,"Oth",11
"1260",563,2002,6,20,"RE",5
"1261",563,2002,6,20,"RL",26
"1262",563,2002,6,20,"RP",6
"1263",563,2002,6,23,"Oth",1
"1264",563,2002,6,23,"RL",25
"1265",563,2002,6,23,"RP",8
"1266",563,2002,6,28,"Oth",7
"1267",563,2002,6,28,"RL",23
"1268",563,2002,6,28,"RP",4
"1269",563,2002,6,29,"Oth",15
"1270",563,2002,6,29,"RE",2
"1271",563,2002,6,29,"RL",70
"1272",563,2002,6,29,"RP",2
"1273",563,2002,6,30,"Oth",10
"1274",563,2002,6,30,"RE",2
"1275",563,2002,6,30,"RL",18
"1276",563,2002,6,30,"RP",5
"1277",563,2002,7,4,"Oth",4
"1278",563,2002,7,4,"RE",21
"1279",563,2002,7,4,"RL",41
"1280",563,2002,7,4,"RP",7
"1281",563,2002,7,6,"Oth",20
"1282",563,2002,7,6,"RE",7
"1283",563,2002,7,6,"RL",72
"1284",563,2002,7,6,"RP",4
"1285",563,2002,7,13,"Oth",10
"1286",563,2002,7,13,"RE",10
"1287",563,2002,7,13,"RL",164
"1288",563,2002,7,13,"RP",3
"1289",563,2002,7,17,"Oth",30
"1290",563,2002,7,17,"RE",16
"1291",563,2002,7,17,"RL",333
"1292",563,2002,7,17,"RP",27
"1293",563,2002,8,4,"Oth",14
"1294",563,2002,8,4,"RL",36
"1295",563,2002,8,4,"RP",8
"1296",563,2002,8,8,"Oth",8
"1297",563,2002,8,8,"RE",1
"1298",563,2002,8,8,"RL",34
"1299",563,2002,8,8,"RP",10
"1300",563,2002,8,14,"Oth",3
"1301",563,2002,8,14,"RL",15
"1302",563,2002,8,14,"RP",4
"1303",563,2002,8,24,"Oth",10
"1304",563,2002,8,24,"RE",4
"1305",563,2002,8,24,"RL",37
"1306",563,2002,8,28,"Oth",84
"1307",563,2002,8,28,"RL",25
"1308",563,2002,8,28,"RP",26
"1309",563,2002,9,7,"Oth",34
"1310",563,2002,9,7,"RE",1
"1311",563,2002,9,7,"RL",64
"1312",563,2002,9,7,"RP",20
"1313",563,2002,9,29,"Oth",2
"1314",563,2002,9,29,"RL",84
"1315",563,2002,10,5,"Oth",5
"1316",563,2002,10,5,"RL",26
"1317",563,2002,10,10,"Oth",6
"1318",563,2002,10,10,"RL",12
"1319",563,2002,11,9,"RL",1
"1320",563,2003,3,23,"Oth",2
"1321",563,2003,4,16,"Oth",26
"1322",563,2003,4,16,"RE",4
"1323",563,2003,4,16,"RL",79
"1324",563,2003,4,16,"RP",23
"1325",563,2003,4,26,"Oth",5
"1326",563,2003,4,26,"RP",4
"1327",563,2003,4,27,"Oth",1
"1328",563,2003,4,27,"RP",5
"1329",563,2003,5,3,"Oth",5
"1330",563,2003,5,3,"RL",1
"1331",563,2003,5,3,"RP",6
"1332",563,2003,5,10,"Oth",2
"1333",563,2003,5,10,"RL",7
"1334",563,2003,5,10,"RP",10
"1335",563,2003,5,18,"Oth",2
"1336",563,2003,5,18,"RL",10
"1337",563,2003,5,18,"RP",17
"1338",563,2003,5,25,"Oth",1
"1339",563,2003,5,25,"RL",17
"1340",563,2003,5,25,"RP",8
"1341",563,2003,5,26,"Oth",1
"1342",563,2003,5,26,"RL",13
"1343",563,2003,5,26,"RP",10
"1344",563,2003,5,28,"Oth",1
"1345",563,2003,5,28,"RL",13
"1346",563,2003,5,28,"RP",10
"1347",563,2003,5,31,"RE",1
"1348",563,2003,5,31,"RL",8
"1349",563,2003,5,31,"RP",18
"1350",563,2003,6,1,"Oth",5
"1351",563,2003,6,1,"RL",18
"1352",563,2003,6,1,"RP",6
"1353",563,2003,6,8,"RL",6
"1354",563,2003,6,16,"Oth",5
"1355",563,2003,6,16,"RL",8
"1356",563,2003,6,16,"RP",5
"1357",563,2003,6,17,"Oth",6
"1358",563,2003,6,17,"RL",16
"1359",563,2003,6,17,"RP",10
"1360",563,2003,6,23,"RE",1
"1361",563,2003,6,23,"RL",12
"1362",563,2003,6,23,"RP",6
"1363",563,2003,7,3,"Oth",7
"1364",563,2003,7,3,"RE",4
"1365",563,2003,7,3,"RL",22
"1366",563,2003,7,3,"RP",4
"1367",563,2003,7,6,"Oth",7
"1368",563,2003,7,6,"RE",2
"1369",563,2003,7,6,"RL",54
"1370",563,2003,7,6,"RP",2
"1371",563,2003,7,12,"Oth",8
"1372",563,2003,7,12,"RE",3
"1373",563,2003,7,12,"RL",26
"1374",563,2003,7,12,"RP",3
"1375",563,2003,8,1,"Oth",30
"1376",563,2003,8,1,"RE",1
"1377",563,2003,8,1,"RL",32
"1378",563,2003,8,1,"RP",4
"1379",563,2003,8,6,"Oth",5
"1380",563,2003,8,6,"RL",41
"1381",563,2003,8,6,"RP",3
"1382",563,2003,8,8,"Oth",24
"1383",563,2003,8,8,"RL",59
"1384",563,2003,8,8,"RP",28
"1385",563,2003,8,16,"Oth",3
"1386",563,2003,8,16,"RE",1
"1387",563,2003,8,16,"RL",27
"1388",563,2003,8,16,"RP",14
"1389",563,2003,8,23,"Oth",105
"1390",563,2003,8,23,"RL",14
"1391",563,2003,8,23,"RP",48
"1392",563,2003,8,31,"RL",4
"1393",563,2003,8,31,"RP",2
"1394",563,2003,9,1,"Oth",4
"1395",563,2003,9,1,"RL",11
"1396",563,2003,9,1,"RP",1
"1397",563,2003,9,16,"Oth",13
"1398",563,2003,9,16,"RP",5
"1399",563,2003,9,20,"Oth",12
"1400",563,2003,9,21,"Oth",18
"1401",563,2003,9,21,"RL",3
"1402",563,2003,9,21,"RP",1
"1403",563,2003,10,5,"Oth",6
"1404",563,2003,10,5,"RL",1
"1405",563,2003,10,18,"RL",5
"1406",563,2004,5,2,"Oth",1
"1407",563,2004,5,15,"Oth",4
"1408",563,2004,5,15,"RL",10
"1409",563,2004,5,22,"RL",3
"1410",563,2004,5,22,"RP",1
"1411",563,2004,5,31,"Oth",2
"1412",563,2004,5,31,"RL",3
"1413",563,2004,6,3,"Oth",1
"1414",563,2004,6,3,"RL",3
"1415",563,2004,6,3,"RP",11
"1416",563,2004,6,6,"Oth",14
"1417",563,2004,6,6,"RL",33
"1418",563,2004,6,12,"Oth",14
"1419",563,2004,6,12,"RL",17
"1420",563,2004,6,12,"RP",5
"1421",563,2004,6,20,"Oth",3
"1422",563,2004,6,20,"RE",6
"1423",563,2004,6,20,"RL",30
"1424",563,2004,7,2,"Oth",2
"1425",563,2004,7,2,"RL",65
"1426",563,2004,7,2,"RP",2
"1427",563,2004,7,12,"Oth",4
"1428",563,2004,7,12,"RE",5
"1429",563,2004,7,12,"RL",29
"1430",563,2004,7,12,"RP",1
"1431",563,2004,7,17,"Oth",2
"1432",563,2004,7,17,"RE",10
"1433",563,2004,7,17,"RL",123
"1434",563,2004,7,24,"Oth",1
"1435",563,2004,7,24,"RE",6
"1436",563,2004,7,24,"RL",7
"1437",563,2004,7,24,"RP",4
"1438",563,2004,8,5,"Oth",4
"1439",563,2004,8,5,"RE",4
"1440",563,2004,8,5,"RL",8
"1441",563,2004,8,5,"RP",1
"1442",563,2004,8,18,"Oth",6
"1443",563,2004,8,18,"RL",20
"1444",563,2004,8,18,"RP",1
"1445",563,2004,8,31,"RL",1
"1446",563,2004,9,12,"Oth",2
"1447",563,2004,9,12,"RL",24
"1448",563,2004,9,12,"RP",4
"1449",563,2004,9,18,"Oth",5
"1450",563,2004,9,18,"RL",5
"1451",563,2004,9,18,"RP",5
"1452",563,2004,9,26,"Oth",1
"1453",563,2004,11,6,"RL",8
"1454",563,2005,4,10,"Oth",6
"1455",563,2005,4,10,"RP",1
"1456",563,2005,4,15,"RP",1
"1457",563,2005,4,18,"Oth",2
"1458",563,2005,4,18,"RP",4
"1459",563,2005,4,24,"RP",4
"1460",563,2005,5,8,"Oth",4
"1461",563,2005,5,8,"RL",16
"1462",563,2005,5,8,"RP",2
"1463",563,2005,5,30,"Oth",3
"1464",563,2005,5,30,"RL",18
"1465",563,2005,5,30,"RP",66
"1466",563,2005,6,5,"Oth",5
"1467",563,2005,6,5,"RL",41
"1468",563,2005,6,5,"RP",9
"1469",563,2005,6,13,"RL",41
"1470",563,2005,6,13,"RP",1
"1471",563,2005,6,16,"Oth",10
"1472",563,2005,6,16,"RL",33
"1473",563,2005,6,16,"RP",12
"1474",563,2005,6,19,"Oth",10
"1475",563,2005,6,19,"RL",10
"1476",563,2005,6,19,"RP",14
"1477",563,2005,6,29,"Oth",2
"1478",563,2005,6,29,"RE",1
"1479",563,2005,6,29,"RL",5
"1480",563,2005,7,3,"Oth",100
"1481",563,2005,7,3,"RE",80
"1482",563,2005,7,3,"RL",1340
"1483",563,2005,7,3,"RP",15
"1484",563,2005,7,7,"Oth",42
"1485",563,2005,7,7,"RE",13
"1486",563,2005,7,7,"RL",256
"1487",563,2005,7,7,"RP",47
"1488",563,2005,7,8,"Oth",4
"1489",563,2005,7,8,"RL",19
"1490",563,2005,7,8,"RP",3
"1491",563,2005,7,16,"Oth",6
"1492",563,2005,7,16,"RE",1
"1493",563,2005,7,16,"RL",23
"1494",563,2005,7,16,"RP",2
"1495",563,2005,7,21,"Oth",34
"1496",563,2005,7,21,"RE",12
"1497",563,2005,7,21,"RL",18
"1498",563,2005,7,21,"RP",3
