"","Year","hex","Family","tot_count","n.recs"
"3502",2015,622,"Hesperiidae",14106,678
"3503",2015,622,"Lycaenidae",11131,348
"3504",2015,622,"Nymphalidae",26227,752
"3505",2015,622,"Papilionidae",1929,224
"3506",2015,622,"Pieridae",11070,334
"3507",2015,622,"Riodinidae",71,3
"3508",2015,644,"Hesperiidae",160,18
"3509",2015,644,"Lycaenidae",213,7
"3510",2015,644,"Nymphalidae",169,22
"3511",2015,644,"Papilionidae",33,3
"3512",2015,644,"Pieridae",63,9
"3513",2015,645,"Hesperiidae",12,5
"3514",2015,645,"Lycaenidae",9,4
"3515",2015,645,"Nymphalidae",60,11
"3516",2015,645,"Papilionidae",4,2
"3517",2015,645,"Pieridae",37,5
"3518",2015,646,"Hesperiidae",3128,89
"3519",2015,646,"Lycaenidae",515,25
"3520",2015,646,"Nymphalidae",3153,120
"3521",2015,646,"Papilionidae",1086,37
"3522",2015,646,"Pieridae",1888,28
"3523",2015,646,"Riodinidae",1,1
"3524",2015,647,"Hesperiidae",520,49
"3525",2015,647,"Lycaenidae",507,26
"3526",2015,647,"Nymphalidae",2896,76
"3527",2015,647,"Papilionidae",425,17
"3528",2015,647,"Pieridae",619,16
"3529",2015,647,"Riodinidae",13,1
"3530",2015,648,"Hesperiidae",6032,345
"3531",2015,648,"Lycaenidae",2903,156
"3532",2015,648,"Nymphalidae",9240,482
"3533",2015,648,"Papilionidae",1582,122
"3534",2015,648,"Pieridae",5444,164
"3535",2015,649,"Hesperiidae",11769,694
"3536",2015,649,"Lycaenidae",3879,319
"3537",2015,649,"Nymphalidae",10293,705
"3538",2015,649,"Papilionidae",3873,221
"3539",2015,649,"Pieridae",13035,378
"3540",2015,649,"Riodinidae",20,2
"3541",2015,672,"Hesperiidae",994,77
"3542",2015,672,"Lycaenidae",521,26
"3543",2015,672,"Nymphalidae",3526,127
"3544",2015,672,"Papilionidae",535,29
"3545",2015,672,"Pieridae",897,47
"3546",2015,673,"Hesperiidae",2159,90
"3547",2015,673,"Lycaenidae",1617,38
"3548",2015,673,"Nymphalidae",3347,146
"3549",2015,673,"Papilionidae",1222,45
"3550",2015,673,"Pieridae",1327,43
"3551",2015,674,"Hesperiidae",235,20
"3552",2015,674,"Lycaenidae",81,5
"3553",2015,674,"Nymphalidae",165,23
"3554",2015,674,"Papilionidae",406,7
"3555",2015,674,"Pieridae",103,8
"3556",2015,675,"Hesperiidae",2309,76
"3557",2015,675,"Lycaenidae",1031,41
"3558",2015,675,"Nymphalidae",1732,119
"3559",2015,675,"Papilionidae",1093,50
"3560",2015,675,"Pieridae",1060,47
"3561",2015,675,"Riodinidae",21,2
"3562",2015,676,"Hesperiidae",8117,315
"3563",2015,676,"Lycaenidae",2883,136
"3564",2015,676,"Nymphalidae",6439,389
"3565",2015,676,"Papilionidae",4433,117
"3566",2015,676,"Pieridae",5316,134
"3567",2015,702,"Hesperiidae",3441,110
"3568",2015,702,"Lycaenidae",938,32
"3569",2015,702,"Nymphalidae",2179,122
"3570",2015,702,"Papilionidae",698,25
"3571",2015,702,"Pieridae",386,36
"3572",2015,703,"Hesperiidae",4211,108
"3573",2015,703,"Lycaenidae",543,26
"3574",2015,703,"Nymphalidae",1933,81
"3575",2015,703,"Papilionidae",746,22
"3576",2015,703,"Pieridae",554,22
"3577",2015,733,"Hesperiidae",1019,63
"3578",2015,733,"Lycaenidae",176,16
"3579",2015,733,"Nymphalidae",626,38
"3580",2015,733,"Papilionidae",423,16
"3581",2015,733,"Pieridae",1524,18
"3582",2015,733,"Riodinidae",14,1
"3583",2015,736,"Hesperiidae",261,26
"3584",2015,736,"Lycaenidae",402,26
"3585",2015,736,"Nymphalidae",752,40
"3586",2015,736,"Papilionidae",29,7
"3587",2015,736,"Pieridae",570,11
"3588",2016,507,"Hesperiidae",67,7
"3589",2016,507,"Lycaenidae",5,3
"3590",2016,507,"Nymphalidae",70,20
"3591",2016,507,"Papilionidae",2,1
"3592",2016,507,"Pieridae",12,4
"3593",2016,534,"Hesperiidae",623,43
"3594",2016,534,"Lycaenidae",277,30
"3595",2016,534,"Nymphalidae",1484,89
"3596",2016,534,"Papilionidae",130,6
"3597",2016,534,"Pieridae",531,28
"3598",2016,535,"Hesperiidae",6845,30
"3599",2016,535,"Lycaenidae",441,19
"3600",2016,535,"Nymphalidae",624,58
"3601",2016,535,"Papilionidae",31,3
"3602",2016,535,"Pieridae",204,16
"3603",2016,536,"Hesperiidae",229,1
"3604",2016,536,"Lycaenidae",6,2
"3605",2016,536,"Nymphalidae",125,10
"3606",2016,536,"Papilionidae",4,1
"3607",2016,536,"Pieridae",100,1
"3608",2016,562,"Hesperiidae",601,66
"3609",2016,562,"Lycaenidae",716,59
"3610",2016,562,"Nymphalidae",1550,144
"3611",2016,562,"Papilionidae",131,13
"3612",2016,562,"Pieridae",824,34
"3613",2016,563,"Hesperiidae",463,33
"3614",2016,563,"Lycaenidae",595,16
"3615",2016,563,"Nymphalidae",293,43
"3616",2016,563,"Papilionidae",9,4
"3617",2016,563,"Pieridae",51,11
"3618",2016,563,"Riodinidae",2,1
"3619",2016,564,"Hesperiidae",59,10
"3620",2016,564,"Lycaenidae",5,2
"3621",2016,564,"Nymphalidae",76,17
"3622",2016,564,"Papilionidae",4,1
"3623",2016,564,"Pieridae",267,6
"3624",2016,565,"Nymphalidae",6,3
"3625",2016,565,"Pieridae",26,3
"3626",2016,567,"Hesperiidae",58,7
"3627",2016,567,"Lycaenidae",4,2
"3628",2016,567,"Nymphalidae",76,11
"3629",2016,567,"Papilionidae",20,2
"3630",2016,567,"Pieridae",16,2
"3631",2016,568,"Hesperiidae",436,44
"3632",2016,568,"Lycaenidae",110,15
"3633",2016,568,"Nymphalidae",895,83
"3634",2016,568,"Papilionidae",13,6
"3635",2016,568,"Pieridae",509,19
"3636",2016,589,"Hesperiidae",102,14
"3637",2016,589,"Lycaenidae",247,7
"3638",2016,589,"Nymphalidae",459,23
"3639",2016,589,"Papilionidae",56,7
"3640",2016,589,"Pieridae",1702,10
"3641",2016,590,"Hesperiidae",245,43
"3642",2016,590,"Lycaenidae",211,28
"3643",2016,590,"Nymphalidae",944,78
"3644",2016,590,"Papilionidae",176,10
"3645",2016,590,"Pieridae",361,15
"3646",2016,591,"Hesperiidae",375,36
"3647",2016,591,"Lycaenidae",206,16
"3648",2016,591,"Nymphalidae",440,49
"3649",2016,591,"Papilionidae",146,15
"3650",2016,591,"Pieridae",180,13
"3651",2016,592,"Hesperiidae",123,34
"3652",2016,592,"Lycaenidae",30,7
"3653",2016,592,"Nymphalidae",382,45
"3654",2016,592,"Papilionidae",31,14
"3655",2016,592,"Pieridae",303,34
"3656",2016,593,"Hesperiidae",1828,33
"3657",2016,593,"Lycaenidae",207,12
"3658",2016,593,"Nymphalidae",499,54
"3659",2016,593,"Papilionidae",18,7
"3660",2016,593,"Pieridae",958,9
"3661",2016,594,"Hesperiidae",197,23
"3662",2016,594,"Lycaenidae",58,11
"3663",2016,594,"Nymphalidae",300,30
"3664",2016,594,"Papilionidae",43,6
"3665",2016,594,"Pieridae",69,5
"3666",2016,595,"Hesperiidae",1346,76
"3667",2016,595,"Lycaenidae",3157,63
"3668",2016,595,"Nymphalidae",2393,143
"3669",2016,595,"Papilionidae",222,23
"3670",2016,595,"Pieridae",923,33
"3671",2016,616,"Hesperiidae",156,26
"3672",2016,616,"Lycaenidae",182,10
"3673",2016,616,"Nymphalidae",242,36
"3674",2016,616,"Papilionidae",46,6
"3675",2016,616,"Pieridae",226,12
"3676",2016,617,"Hesperiidae",180,15
"3677",2016,617,"Lycaenidae",231,5
"3678",2016,617,"Nymphalidae",339,22
"3679",2016,617,"Papilionidae",69,6
"3680",2016,617,"Pieridae",130,9
"3681",2016,618,"Hesperiidae",19,7
"3682",2016,618,"Lycaenidae",8,3
"3683",2016,618,"Nymphalidae",68,19
"3684",2016,618,"Papilionidae",31,6
"3685",2016,618,"Pieridae",35,4
"3686",2016,619,"Hesperiidae",2887,113
"3687",2016,619,"Lycaenidae",1201,57
"3688",2016,619,"Nymphalidae",3331,143
"3689",2016,619,"Papilionidae",529,36
"3690",2016,619,"Pieridae",1706,33
"3691",2016,620,"Hesperiidae",3972,107
"3692",2016,620,"Lycaenidae",607,49
"3693",2016,620,"Nymphalidae",5244,157
"3694",2016,620,"Papilionidae",1024,32
"3695",2016,620,"Pieridae",4353,41
"3696",2016,621,"Hesperiidae",469,49
"3697",2016,621,"Lycaenidae",114,19
"3698",2016,621,"Nymphalidae",555,66
"3699",2016,621,"Papilionidae",113,14
"3700",2016,621,"Pieridae",221,11
"3701",2016,622,"Hesperiidae",5983,406
"3702",2016,622,"Lycaenidae",2145,213
"3703",2016,622,"Nymphalidae",10517,532
"3704",2016,622,"Papilionidae",1705,148
"3705",2016,622,"Pieridae",10035,241
"3706",2016,622,"Riodinidae",18,2
"3707",2016,644,"Hesperiidae",309,27
"3708",2016,644,"Lycaenidae",745,9
"3709",2016,644,"Nymphalidae",338,39
"3710",2016,644,"Papilionidae",60,13
"3711",2016,644,"Pieridae",243,16
"3712",2016,646,"Hesperiidae",1144,60
"3713",2016,646,"Lycaenidae",319,21
"3714",2016,646,"Nymphalidae",1599,79
"3715",2016,646,"Papilionidae",1851,25
"3716",2016,646,"Pieridae",1425,24
"3717",2016,646,"Riodinidae",1,1
"3718",2016,647,"Hesperiidae",430,49
"3719",2016,647,"Lycaenidae",409,21
"3720",2016,647,"Nymphalidae",2277,66
"3721",2016,647,"Papilionidae",447,16
"3722",2016,647,"Pieridae",935,16
"3723",2016,647,"Riodinidae",28,1
"3724",2016,648,"Hesperiidae",4356,254
"3725",2016,648,"Lycaenidae",2451,129
"3726",2016,648,"Nymphalidae",5794,381
"3727",2016,648,"Papilionidae",1164,91
"3728",2016,648,"Pieridae",5246,161
"3729",2016,649,"Hesperiidae",6443,433
"3730",2016,649,"Lycaenidae",2279,209
"3731",2016,649,"Nymphalidae",7218,544
"3732",2016,649,"Papilionidae",1596,132
"3733",2016,649,"Pieridae",10545,317
"3734",2016,649,"Riodinidae",4,2
"3735",2016,672,"Hesperiidae",890,71
"3736",2016,672,"Lycaenidae",624,18
"3737",2016,672,"Nymphalidae",2744,107
"3738",2016,672,"Papilionidae",470,27
"3739",2016,672,"Pieridae",1736,42
"3740",2016,673,"Hesperiidae",913,68
"3741",2016,673,"Lycaenidae",740,32
"3742",2016,673,"Nymphalidae",2397,89
"3743",2016,673,"Papilionidae",423,24
"3744",2016,673,"Pieridae",1248,32
"3745",2016,674,"Hesperiidae",1105,40
"3746",2016,674,"Lycaenidae",396,10
"3747",2016,674,"Nymphalidae",474,41
"3748",2016,674,"Papilionidae",583,9
"3749",2016,674,"Pieridae",422,12
"3750",2016,675,"Hesperiidae",1274,46
"3751",2016,675,"Lycaenidae",661,29
"3752",2016,675,"Nymphalidae",1088,78
"3753",2016,675,"Papilionidae",905,28
"3754",2016,675,"Pieridae",955,30
"3755",2016,675,"Riodinidae",9,1
"3756",2016,676,"Hesperiidae",3552,183
"3757",2016,676,"Lycaenidae",1994,83
"3758",2016,676,"Nymphalidae",4574,232
"3759",2016,676,"Papilionidae",2958,78
"3760",2016,676,"Pieridae",5204,94
"3761",2016,702,"Hesperiidae",2186,76
"3762",2016,702,"Lycaenidae",644,19
"3763",2016,702,"Nymphalidae",3396,82
"3764",2016,702,"Papilionidae",1673,20
"3765",2016,702,"Pieridae",482,22
"3766",2016,703,"Hesperiidae",1932,76
"3767",2016,703,"Lycaenidae",642,21
"3768",2016,703,"Nymphalidae",2825,68
"3769",2016,703,"Papilionidae",1494,24
"3770",2016,703,"Pieridae",1180,19
"3771",2016,733,"Hesperiidae",661,14
"3772",2016,733,"Lycaenidae",91,4
"3773",2016,733,"Nymphalidae",447,15
"3774",2016,733,"Papilionidae",426,6
"3775",2016,733,"Pieridae",1690,4
"3776",2016,736,"Hesperiidae",156,13
"3777",2016,736,"Lycaenidae",210,16
"3778",2016,736,"Nymphalidae",433,20
"3779",2016,736,"Papilionidae",80,6
"3780",2016,736,"Pieridae",251,6
"3781",2017,507,"Hesperiidae",74,12
"3782",2017,507,"Lycaenidae",2,1
"3783",2017,507,"Nymphalidae",78,21
"3784",2017,507,"Papilionidae",22,5
"3785",2017,507,"Pieridae",1,1
"3786",2017,534,"Hesperiidae",2379,71
"3787",2017,534,"Lycaenidae",436,51
"3788",2017,534,"Nymphalidae",2469,193
"3789",2017,534,"Papilionidae",160,15
"3790",2017,534,"Pieridae",502,54
"3791",2017,535,"Hesperiidae",801,38
"3792",2017,535,"Lycaenidae",376,14
"3793",2017,535,"Nymphalidae",944,60
"3794",2017,535,"Papilionidae",23,6
"3795",2017,535,"Pieridae",151,15
"3796",2017,536,"Hesperiidae",461,2
"3797",2017,536,"Lycaenidae",4,1
"3798",2017,536,"Nymphalidae",152,8
"3799",2017,536,"Papilionidae",9,1
"3800",2017,536,"Pieridae",17,1
"3801",2017,562,"Hesperiidae",737,60
"3802",2017,562,"Lycaenidae",496,53
"3803",2017,562,"Nymphalidae",1950,146
"3804",2017,562,"Papilionidae",118,14
"3805",2017,562,"Pieridae",579,30
"3806",2017,563,"Hesperiidae",400,26
"3807",2017,563,"Lycaenidae",701,9
"3808",2017,563,"Nymphalidae",503,65
"3809",2017,563,"Papilionidae",11,5
"3810",2017,563,"Pieridae",81,11
"3811",2017,563,"Riodinidae",1,1
"3812",2017,564,"Hesperiidae",198,22
"3813",2017,564,"Lycaenidae",7,3
"3814",2017,564,"Nymphalidae",563,44
"3815",2017,564,"Papilionidae",26,5
"3816",2017,564,"Pieridae",102,8
"3817",2017,565,"Hesperiidae",13,4
"3818",2017,565,"Lycaenidae",6,3
"3819",2017,565,"Nymphalidae",25,8
"3820",2017,565,"Pieridae",31,4
"3821",2017,567,"Hesperiidae",22,3
"3822",2017,567,"Lycaenidae",8,3
"3823",2017,567,"Nymphalidae",123,10
"3824",2017,567,"Papilionidae",6,3
"3825",2017,567,"Pieridae",5,2
"3826",2017,568,"Hesperiidae",92,14
"3827",2017,568,"Lycaenidae",72,11
"3828",2017,568,"Nymphalidae",370,44
"3829",2017,568,"Papilionidae",17,4
"3830",2017,568,"Pieridae",162,9
"3831",2017,589,"Hesperiidae",136,33
"3832",2017,589,"Lycaenidae",382,24
"3833",2017,589,"Nymphalidae",741,81
"3834",2017,589,"Papilionidae",166,20
"3835",2017,589,"Pieridae",867,26
"3836",2017,590,"Hesperiidae",350,41
"3837",2017,590,"Lycaenidae",115,22
"3838",2017,590,"Nymphalidae",733,94
"3839",2017,590,"Papilionidae",46,9
"3840",2017,590,"Pieridae",311,20
"3841",2017,591,"Hesperiidae",327,46
"3842",2017,591,"Lycaenidae",737,32
"3843",2017,591,"Nymphalidae",450,67
"3844",2017,591,"Papilionidae",184,20
"3845",2017,591,"Pieridae",442,16
"3846",2017,592,"Hesperiidae",534,98
"3847",2017,592,"Lycaenidae",141,37
"3848",2017,592,"Nymphalidae",3094,187
"3849",2017,592,"Papilionidae",95,32
"3850",2017,592,"Pieridae",779,83
"3851",2017,593,"Hesperiidae",704,37
"3852",2017,593,"Lycaenidae",320,16
"3853",2017,593,"Nymphalidae",1037,63
"3854",2017,593,"Papilionidae",69,9
"3855",2017,593,"Pieridae",1245,14
"3856",2017,594,"Hesperiidae",122,22
"3857",2017,594,"Lycaenidae",212,18
"3858",2017,594,"Nymphalidae",179,31
"3859",2017,594,"Papilionidae",39,10
"3860",2017,594,"Pieridae",128,11
"3861",2017,595,"Hesperiidae",5400,146
"3862",2017,595,"Lycaenidae",1292,96
"3863",2017,595,"Nymphalidae",2365,290
"3864",2017,595,"Papilionidae",507,75
"3865",2017,595,"Pieridae",1803,78
"3866",2017,616,"Hesperiidae",188,26
"3867",2017,616,"Lycaenidae",156,13
"3868",2017,616,"Nymphalidae",539,56
"3869",2017,616,"Papilionidae",93,8
"3870",2017,616,"Pieridae",445,16
"3871",2017,617,"Hesperiidae",256,23
"3872",2017,617,"Lycaenidae",62,13
"3873",2017,617,"Nymphalidae",423,53
"3874",2017,617,"Papilionidae",226,16
"3875",2017,617,"Pieridae",293,15
"3876",2017,618,"Hesperiidae",15,6
"3877",2017,618,"Lycaenidae",7,4
"3878",2017,618,"Nymphalidae",53,15
"3879",2017,618,"Papilionidae",16,8
"3880",2017,618,"Pieridae",8,3
"3881",2017,619,"Hesperiidae",1550,119
"3882",2017,619,"Lycaenidae",1037,56
"3883",2017,619,"Nymphalidae",2620,163
"3884",2017,619,"Papilionidae",357,32
"3885",2017,619,"Pieridae",1875,33
"3886",2017,620,"Hesperiidae",3344,180
"3887",2017,620,"Lycaenidae",953,89
"3888",2017,620,"Nymphalidae",4407,291
"3889",2017,620,"Papilionidae",568,51
"3890",2017,620,"Pieridae",4120,104
"3891",2017,621,"Hesperiidae",924,57
"3892",2017,621,"Lycaenidae",394,28
"3893",2017,621,"Nymphalidae",860,89
"3894",2017,621,"Papilionidae",212,25
"3895",2017,621,"Pieridae",502,23
"3896",2017,622,"Hesperiidae",6639,483
"3897",2017,622,"Lycaenidae",2997,235
"3898",2017,622,"Nymphalidae",11212,685
"3899",2017,622,"Papilionidae",1859,234
"3900",2017,622,"Pieridae",6044,280
"3901",2017,622,"Riodinidae",60,2
"3902",2017,644,"Hesperiidae",207,30
"3903",2017,644,"Lycaenidae",329,15
"3904",2017,644,"Nymphalidae",570,56
"3905",2017,644,"Papilionidae",258,21
"3906",2017,644,"Pieridae",294,23
"3907",2017,645,"Hesperiidae",8,4
"3908",2017,645,"Lycaenidae",6,2
"3909",2017,645,"Nymphalidae",55,12
"3910",2017,645,"Papilionidae",29,4
"3911",2017,645,"Pieridae",9,4
"3912",2017,646,"Hesperiidae",1321,64
"3913",2017,646,"Lycaenidae",381,25
"3914",2017,646,"Nymphalidae",1515,90
"3915",2017,646,"Papilionidae",1313,26
"3916",2017,646,"Pieridae",863,26
"3917",2017,647,"Hesperiidae",916,77
"3918",2017,647,"Lycaenidae",709,53
"3919",2017,647,"Nymphalidae",2107,135
"3920",2017,647,"Papilionidae",1247,44
"3921",2017,647,"Pieridae",800,36
"3922",2017,647,"Riodinidae",43,2
"3923",2017,648,"Hesperiidae",9159,441
"3924",2017,648,"Lycaenidae",4227,233
"3925",2017,648,"Nymphalidae",7912,632
"3926",2017,648,"Papilionidae",2944,205
"3927",2017,648,"Pieridae",7119,252
"3928",2017,648,"Riodinidae",2,1
"3929",2017,649,"Hesperiidae",12667,742
"3930",2017,649,"Lycaenidae",4566,326
"3931",2017,649,"Nymphalidae",16803,904
"3932",2017,649,"Papilionidae",3441,277
"3933",2017,649,"Pieridae",12948,477
"3934",2017,672,"Hesperiidae",1026,85
"3935",2017,672,"Lycaenidae",355,41
"3936",2017,672,"Nymphalidae",2642,138
"3937",2017,672,"Papilionidae",786,44
"3938",2017,672,"Pieridae",653,52
"3939",2017,673,"Hesperiidae",672,66
"3940",2017,673,"Lycaenidae",875,34
"3941",2017,673,"Nymphalidae",2313,111
"3942",2017,673,"Papilionidae",349,40
"3943",2017,673,"Pieridae",506,38
"3944",2017,674,"Hesperiidae",2066,31
"3945",2017,674,"Lycaenidae",159,18
"3946",2017,674,"Nymphalidae",403,56
"3947",2017,674,"Papilionidae",74,15
"3948",2017,674,"Pieridae",241,20
"3949",2017,675,"Hesperiidae",2919,69
"3950",2017,675,"Lycaenidae",922,50
"3951",2017,675,"Nymphalidae",1716,122
"3952",2017,675,"Papilionidae",698,46
"3953",2017,675,"Pieridae",1219,47
"3954",2017,675,"Riodinidae",14,2
"3955",2017,676,"Hesperiidae",6857,321
"3956",2017,676,"Lycaenidae",2870,143
"3957",2017,676,"Nymphalidae",6379,430
"3958",2017,676,"Papilionidae",2922,157
"3959",2017,676,"Pieridae",4876,184
"3960",2017,702,"Hesperiidae",1761,117
"3961",2017,702,"Lycaenidae",751,51
"3962",2017,702,"Nymphalidae",2662,133
"3963",2017,702,"Papilionidae",856,46
"3964",2017,702,"Pieridae",950,51
"3965",2017,703,"Hesperiidae",2627,128
"3966",2017,703,"Lycaenidae",620,38
"3967",2017,703,"Nymphalidae",4601,118
"3968",2017,703,"Papilionidae",764,36
"3969",2017,703,"Pieridae",822,26
"3970",2017,733,"Hesperiidae",178,28
"3971",2017,733,"Lycaenidae",74,14
"3972",2017,733,"Nymphalidae",207,33
"3973",2017,733,"Papilionidae",1541,15
"3974",2017,733,"Pieridae",122,11
"3975",2017,736,"Hesperiidae",154,16
"3976",2017,736,"Lycaenidae",354,19
"3977",2017,736,"Nymphalidae",327,22
"3978",2017,736,"Papilionidae",55,7
"3979",2017,736,"Pieridae",332,6
"3980",2017,739,"Nymphalidae",1,1
"3981",2017,769,"Lycaenidae",8,1
"3982",2018,507,"Hesperiidae",129,13
"3983",2018,507,"Lycaenidae",44,8
"3984",2018,507,"Nymphalidae",154,26
"3985",2018,507,"Papilionidae",14,1
"3986",2018,507,"Pieridae",44,3
"3987",2018,534,"Hesperiidae",1844,84
"3988",2018,534,"Lycaenidae",607,59
"3989",2018,534,"Nymphalidae",3460,174
"3990",2018,534,"Papilionidae",163,13
"3991",2018,534,"Pieridae",2158,41
"3992",2018,535,"Hesperiidae",1814,43
"3993",2018,535,"Lycaenidae",302,20
"3994",2018,535,"Nymphalidae",790,86
"3995",2018,535,"Papilionidae",59,7
"3996",2018,535,"Pieridae",189,16
"3997",2018,536,"Hesperiidae",99,2
"3998",2018,536,"Lycaenidae",15,4
"3999",2018,536,"Nymphalidae",296,14
"4000",2018,536,"Papilionidae",1,1
"4001",2018,536,"Pieridae",114,2
"4002",2018,562,"Hesperiidae",1061,77
"4003",2018,562,"Lycaenidae",713,63
"4004",2018,562,"Nymphalidae",3501,146
"4005",2018,562,"Papilionidae",109,24
"4006",2018,562,"Pieridae",826,34
"4007",2018,563,"Hesperiidae",640,44
"4008",2018,563,"Lycaenidae",272,26
"4009",2018,563,"Nymphalidae",1435,104
"4010",2018,563,"Papilionidae",56,16
"4011",2018,563,"Pieridae",325,32
"4012",2018,563,"Riodinidae",1,1
"4013",2018,564,"Hesperiidae",1337,56
"4014",2018,564,"Lycaenidae",303,26
"4015",2018,564,"Nymphalidae",1241,65
"4016",2018,564,"Papilionidae",132,10
"4017",2018,564,"Pieridae",681,13
"4018",2018,565,"Hesperiidae",75,8
"4019",2018,565,"Lycaenidae",5,1
"4020",2018,565,"Nymphalidae",140,12
"4021",2018,565,"Pieridae",73,4
"4022",2018,566,"Hesperiidae",283,15
"4023",2018,566,"Lycaenidae",8,4
"4024",2018,566,"Nymphalidae",230,21
"4025",2018,566,"Pieridae",103,6
"4026",2018,567,"Hesperiidae",200,13
"4027",2018,567,"Lycaenidae",6,2
"4028",2018,567,"Nymphalidae",190,15
"4029",2018,567,"Papilionidae",56,2
"4030",2018,567,"Pieridae",6,1
"4031",2018,568,"Hesperiidae",60,10
"4032",2018,568,"Lycaenidae",30,2
"4033",2018,568,"Nymphalidae",73,10
"4034",2018,568,"Papilionidae",2,1
"4035",2018,568,"Pieridae",48,2
"4036",2018,589,"Hesperiidae",330,15
"4037",2018,589,"Lycaenidae",129,5
"4038",2018,589,"Nymphalidae",352,28
"4039",2018,589,"Papilionidae",30,5
"4040",2018,589,"Pieridae",1511,7
"4041",2018,590,"Hesperiidae",240,40
"4042",2018,590,"Lycaenidae",220,31
"4043",2018,590,"Nymphalidae",1395,95
"4044",2018,590,"Papilionidae",86,16
"4045",2018,590,"Pieridae",1002,22
"4046",2018,591,"Hesperiidae",463,48
"4047",2018,591,"Lycaenidae",561,36
"4048",2018,591,"Nymphalidae",1890,91
"4049",2018,591,"Papilionidae",181,17
"4050",2018,591,"Pieridae",344,23
"4051",2018,592,"Hesperiidae",936,92
"4052",2018,592,"Lycaenidae",373,35
"4053",2018,592,"Nymphalidae",1826,122
"4054",2018,592,"Papilionidae",66,30
"4055",2018,592,"Pieridae",427,49
"4056",2018,593,"Hesperiidae",8931,82
"4057",2018,593,"Lycaenidae",899,39
"4058",2018,593,"Nymphalidae",5951,104
"4059",2018,593,"Papilionidae",230,14
"4060",2018,593,"Pieridae",5806,25
"4061",2018,594,"Hesperiidae",97,27
"4062",2018,594,"Lycaenidae",80,17
"4063",2018,594,"Nymphalidae",296,43
"4064",2018,594,"Papilionidae",98,9
"4065",2018,594,"Pieridae",105,16
"4066",2018,595,"Hesperiidae",1800,78
"4067",2018,595,"Lycaenidae",967,54
"4068",2018,595,"Nymphalidae",3005,137
"4069",2018,595,"Papilionidae",521,27
"4070",2018,595,"Pieridae",1134,32
"4071",2018,616,"Hesperiidae",147,29
"4072",2018,616,"Lycaenidae",131,13
"4073",2018,616,"Nymphalidae",329,45
"4074",2018,616,"Papilionidae",42,13
"4075",2018,616,"Pieridae",161,12
"4076",2018,617,"Hesperiidae",431,39
"4077",2018,617,"Lycaenidae",532,19
"4078",2018,617,"Nymphalidae",2475,68
"4079",2018,617,"Papilionidae",167,22
"4080",2018,617,"Pieridae",501,21
"4081",2018,618,"Hesperiidae",177,7
"4082",2018,618,"Lycaenidae",10,3
"4083",2018,618,"Nymphalidae",119,22
"4084",2018,618,"Papilionidae",71,7
"4085",2018,618,"Pieridae",41,6
"4086",2018,619,"Hesperiidae",1671,128
"4087",2018,619,"Lycaenidae",900,55
"4088",2018,619,"Nymphalidae",3831,165
"4089",2018,619,"Papilionidae",476,46
"4090",2018,619,"Pieridae",2160,37
"4091",2018,620,"Hesperiidae",4812,181
"4092",2018,620,"Lycaenidae",1554,76
"4093",2018,620,"Nymphalidae",8285,250
"4094",2018,620,"Papilionidae",1202,57
"4095",2018,620,"Pieridae",4271,72
"4096",2018,621,"Hesperiidae",485,54
"4097",2018,621,"Lycaenidae",49,16
"4098",2018,621,"Nymphalidae",376,69
"4099",2018,621,"Papilionidae",58,13
"4100",2018,621,"Pieridae",110,10
"4101",2018,622,"Hesperiidae",7986,434
"4102",2018,622,"Lycaenidae",2403,199
"4103",2018,622,"Nymphalidae",11177,461
"4104",2018,622,"Papilionidae",1301,143
"4105",2018,622,"Pieridae",3556,133
"4106",2018,622,"Riodinidae",53,2
"4107",2018,644,"Hesperiidae",121,24
"4108",2018,644,"Lycaenidae",271,12
"4109",2018,644,"Nymphalidae",270,33
"4110",2018,644,"Papilionidae",258,14
"4111",2018,644,"Pieridae",110,15
"4112",2018,645,"Hesperiidae",20,8
"4113",2018,645,"Lycaenidae",1,1
"4114",2018,645,"Nymphalidae",53,11
"4115",2018,645,"Papilionidae",14,3
"4116",2018,645,"Pieridae",6,2
"4117",2018,646,"Hesperiidae",1151,75
"4118",2018,646,"Lycaenidae",510,25
"4119",2018,646,"Nymphalidae",2577,101
"4120",2018,646,"Papilionidae",1276,34
"4121",2018,646,"Pieridae",1148,28
"4122",2018,647,"Hesperiidae",376,45
"4123",2018,647,"Lycaenidae",313,25
"4124",2018,647,"Nymphalidae",1629,70
"4125",2018,647,"Papilionidae",817,22
"4126",2018,647,"Pieridae",542,12
"4127",2018,647,"Riodinidae",17,1
"4128",2018,648,"Hesperiidae",2902,158
"4129",2018,648,"Lycaenidae",891,82
"4130",2018,648,"Nymphalidae",4108,236
"4131",2018,648,"Papilionidae",947,65
"4132",2018,648,"Pieridae",1814,81
"4133",2018,649,"Hesperiidae",5421,354
"4134",2018,649,"Lycaenidae",1213,129
"4135",2018,649,"Nymphalidae",4582,354
"4136",2018,649,"Papilionidae",1606,145
"4137",2018,649,"Pieridae",4817,162
"4138",2018,672,"Hesperiidae",1232,62
"4139",2018,672,"Lycaenidae",389,26
"4140",2018,672,"Nymphalidae",3408,104
"4141",2018,672,"Papilionidae",914,29
"4142",2018,672,"Pieridae",787,28
"4143",2018,673,"Hesperiidae",558,81
"4144",2018,673,"Lycaenidae",380,42
