"week","cell","taxon_family_name","count"
32,736,"Geometridae",4
32,736,"Lasiocampidae",1
32,736,"Noctuidae",9
32,736,"Notodontidae",2
32,736,"Nymphalidae",10
32,736,"Papilionidae",9
32,736,"Saturniidae",11
32,736,"Sphingidae",4
32,739,"",8
32,739,"Erebidae",51
32,739,"Geometridae",3
32,739,"Hesperiidae",1
32,739,"Lasiocampidae",2
32,739,"Noctuidae",6
32,739,"Notodontidae",1
32,739,"Nymphalidae",1
32,739,"Papilionidae",1
32,739,"Pieridae",1
32,739,"Saturniidae",10
32,739,"Sphingidae",6
32,769,"Erebidae",3
32,769,"Papilionidae",3
33,507,"",3
33,507,"Erebidae",8
33,507,"Geometridae",3
33,507,"Hesperiidae",1
33,507,"Noctuidae",5
33,507,"Notodontidae",1
33,507,"Nymphalidae",5
33,507,"Papilionidae",2
33,507,"Pyralidae",1
33,507,"Sphingidae",5
33,534,"",12
33,534,"Crambidae",2
33,534,"Erebidae",96
33,534,"Geometridae",2
33,534,"Lasiocampidae",1
33,534,"Noctuidae",17
33,534,"Notodontidae",1
33,534,"Nymphalidae",26
33,534,"Papilionidae",9
33,534,"Pieridae",1
33,534,"Saturniidae",10
33,534,"Sphingidae",1
33,534,"Zygaenidae",2
33,535,"",1
33,535,"Erebidae",14
33,535,"Geometridae",1
33,535,"Noctuidae",13
33,535,"Nymphalidae",4
33,535,"Papilionidae",3
33,535,"Saturniidae",3
33,535,"Sphingidae",10
33,536,"",3
33,536,"Erebidae",3
33,536,"Geometridae",3
33,536,"Limacodidae",1
33,536,"Noctuidae",1
33,536,"Notodontidae",1
33,536,"Nymphalidae",2
33,536,"Papilionidae",1
33,536,"Sphingidae",3
33,562,"",4
33,562,"Apatelodidae",2
33,562,"Erebidae",65
33,562,"Geometridae",3
33,562,"Lasiocampidae",2
33,562,"Limacodidae",2
33,562,"Noctuidae",10
33,562,"Notodontidae",1
33,562,"Nymphalidae",15
33,562,"Papilionidae",6
33,562,"Saturniidae",3
33,562,"Sphingidae",3
33,562,"Zygaenidae",1
33,563,"",2
33,563,"Crambidae",1
33,563,"Erebidae",28
33,563,"Lasiocampidae",1
33,563,"Noctuidae",8
33,563,"Notodontidae",1
33,563,"Nymphalidae",9
33,563,"Papilionidae",2
33,563,"Saturniidae",1
33,563,"Sphingidae",7
33,563,"Zygaenidae",2
33,564,"",14
33,564,"Erebidae",59
33,564,"Geometridae",1
33,564,"Noctuidae",11
33,564,"Notodontidae",2
33,564,"Nymphalidae",18
33,564,"Papilionidae",2
33,564,"Pyralidae",1
33,564,"Saturniidae",7
33,564,"Sphingidae",13
33,565,"",16
33,565,"Crambidae",1
33,565,"Erebidae",59
33,565,"Geometridae",6
33,565,"Lasiocampidae",1
33,565,"Limacodidae",1
33,565,"Noctuidae",22
33,565,"Notodontidae",26
33,565,"Nymphalidae",6
33,565,"Papilionidae",1
33,565,"Saturniidae",74
33,565,"Sphingidae",24
33,566,"",12
33,566,"Crambidae",3
33,566,"Erebidae",144
33,566,"Gelechiidae",1
33,566,"Geometridae",13
33,566,"Hesperiidae",4
33,566,"Lasiocampidae",1
33,566,"Limacodidae",2
33,566,"Noctuidae",43
33,566,"Notodontidae",19
33,566,"Nymphalidae",46
33,566,"Papilionidae",20
33,566,"Pyralidae",2
33,566,"Saturniidae",18
33,566,"Sphingidae",24
33,567,"",20
33,567,"Crambidae",1
33,567,"Depressariidae",1
33,567,"Erebidae",171
33,567,"Geometridae",12
33,567,"Lasiocampidae",1
33,567,"Noctuidae",52
33,567,"Notodontidae",20
33,567,"Nymphalidae",82
33,567,"Papilionidae",37
33,567,"Pyralidae",3
33,567,"Saturniidae",34
33,567,"Sphingidae",19
33,567,"Tortricidae",1
33,567,"Zygaenidae",3
33,568,"",17
33,568,"Erebidae",130
33,568,"Gelechiidae",1
33,568,"Geometridae",16
33,568,"Lasiocampidae",1
33,568,"Limacodidae",6
33,568,"Noctuidae",36
33,568,"Notodontidae",44
33,568,"Nymphalidae",17
33,568,"Papilionidae",8
33,568,"Saturniidae",52
33,568,"Sphingidae",29
33,589,"",1
33,589,"Erebidae",14
33,589,"Geometridae",2
33,589,"Noctuidae",1
33,589,"Nymphalidae",4
33,589,"Papilionidae",3
33,589,"Sphingidae",1
33,590,"",13
33,590,"Apatelodidae",1
33,590,"Crambidae",1
33,590,"Erebidae",88
33,590,"Geometridae",4
33,590,"Noctuidae",19
33,590,"Notodontidae",2
33,590,"Nymphalidae",23
33,590,"Papilionidae",15
33,590,"Pieridae",1
33,590,"Pyralidae",1
33,590,"Saturniidae",8
33,590,"Sphingidae",6
33,590,"Zygaenidae",7
33,591,"",11
33,591,"Apatelodidae",2
33,591,"Erebidae",98
33,591,"Geometridae",6
33,591,"Limacodidae",2
33,591,"Noctuidae",31
33,591,"Notodontidae",3
33,591,"Nymphalidae",31
33,591,"Papilionidae",7
33,591,"Pieridae",1
33,591,"Pterophoridae",1
33,591,"Saturniidae",18
33,591,"Sphingidae",10
33,591,"Zygaenidae",2
33,592,"",10
33,592,"Apatelodidae",5
33,592,"Erebidae",118
33,592,"Geometridae",7
33,592,"Hesperiidae",1
33,592,"Limacodidae",3
33,592,"Noctuidae",31
33,592,"Notodontidae",12
33,592,"Nymphalidae",30
33,592,"Papilionidae",22
33,592,"Saturniidae",16
33,592,"Sphingidae",11
33,592,"Zygaenidae",2
33,593,"",49
33,593,"Crambidae",6
33,593,"Depressariidae",1
33,593,"Erebidae",564
33,593,"Geometridae",22
33,593,"Gracillariidae",2
33,593,"Hesperiidae",2
33,593,"Lasiocampidae",2
33,593,"Limacodidae",16
33,593,"Noctuidae",128
33,593,"Notodontidae",68
33,593,"Nymphalidae",192
33,593,"Papilionidae",71
33,593,"Pyralidae",1
33,593,"Saturniidae",138
33,593,"Sphingidae",78
33,593,"Zygaenidae",3
33,594,"",13
33,594,"Apatelodidae",1
33,594,"Erebidae",166
33,594,"Gelechiidae",1
33,594,"Geometridae",10
33,594,"Lasiocampidae",1
33,594,"Limacodidae",5
33,594,"Noctuidae",27
33,594,"Notodontidae",18
33,594,"Nymphalidae",68
33,594,"Papilionidae",19
33,594,"Pyralidae",1
33,594,"Saturniidae",62
33,594,"Sphingidae",21
33,595,"",77
33,595,"Apatelodidae",2
33,595,"Crambidae",8
33,595,"Erebidae",425
33,595,"Geometridae",28
33,595,"Gracillariidae",2
33,595,"Hesperiidae",1
33,595,"Lasiocampidae",2
33,595,"Limacodidae",7
33,595,"Nepticulidae",1
33,595,"Noctuidae",109
33,595,"Notodontidae",77
33,595,"Nymphalidae",141
33,595,"Papilionidae",53
33,595,"Pieridae",1
33,595,"Pyralidae",2
33,595,"Saturniidae",80
33,595,"Sesiidae",2
33,595,"Sphingidae",71
33,595,"Zygaenidae",1
33,616,"Erebidae",8
33,616,"Geometridae",1
33,616,"Noctuidae",6
33,616,"Notodontidae",1
33,616,"Nymphalidae",4
33,616,"Papilionidae",2
33,616,"Sphingidae",4
33,617,"",3
33,617,"Erebidae",7
33,617,"Geometridae",2
33,617,"Lasiocampidae",1
33,617,"Noctuidae",6
33,617,"Notodontidae",1
33,617,"Nymphalidae",7
33,617,"Pyralidae",2
33,617,"Sphingidae",1
33,618,"",9
33,618,"Apatelodidae",1
33,618,"Erebidae",85
33,618,"Geometridae",1
33,618,"Lasiocampidae",3
33,618,"Limacodidae",1
33,618,"Noctuidae",18
33,618,"Notodontidae",2
33,618,"Nymphalidae",21
33,618,"Papilionidae",21
33,618,"Pieridae",1
33,618,"Saturniidae",11
33,618,"Sphingidae",8
33,618,"Zygaenidae",1
33,619,"",25
33,619,"Apatelodidae",2
33,619,"Crambidae",4
33,619,"Epipyropidae",1
33,619,"Erebidae",138
33,619,"Geometridae",12
33,619,"Limacodidae",4
33,619,"Noctuidae",53
33,619,"Notodontidae",19
33,619,"Nymphalidae",43
33,619,"Papilionidae",24
33,619,"Pieridae",1
33,619,"Psychidae",1
33,619,"Pyralidae",1
33,619,"Saturniidae",21
33,619,"Sphingidae",14
33,619,"Zygaenidae",3
33,620,"",35
33,620,"Apatelodidae",17
33,620,"Attevidae",3
33,620,"Crambidae",2
33,620,"Erebidae",295
33,620,"Geometridae",16
33,620,"Hesperiidae",5
33,620,"Lasiocampidae",1
33,620,"Limacodidae",9
33,620,"Noctuidae",88
33,620,"Notodontidae",17
33,620,"Nymphalidae",110
33,620,"Papilionidae",64
33,620,"Pieridae",2
33,620,"Pterophoridae",1
33,620,"Saturniidae",62
33,620,"Sphingidae",50
33,620,"Yponomeutidae",1
33,620,"Zygaenidae",4
33,621,"",9
33,621,"Apatelodidae",4
33,621,"Crambidae",1
33,621,"Erebidae",109
33,621,"Geometridae",9
33,621,"Gracillariidae",1
33,621,"Limacodidae",7
33,621,"Nepticulidae",1
33,621,"Noctuidae",33
33,621,"Notodontidae",21
33,621,"Nymphalidae",33
33,621,"Papilionidae",12
33,621,"Saturniidae",21
33,621,"Sesiidae",1
33,621,"Sphingidae",19
33,621,"Tischeriidae",2
33,621,"Zygaenidae",2
33,622,"",46
33,622,"Apatelodidae",11
33,622,"Attevidae",2
33,622,"Crambidae",13
33,622,"Depressariidae",1
33,622,"Erebidae",236
33,622,"Geometridae",34
33,622,"Hesperiidae",3
33,622,"Lasiocampidae",5
33,622,"Limacodidae",20
33,622,"Noctuidae",118
33,622,"Notodontidae",37
33,622,"Nymphalidae",174
33,622,"Papilionidae",121
33,622,"Pieridae",3
33,622,"Psychidae",4
33,622,"Pyralidae",6
33,622,"Saturniidae",55
33,622,"Sesiidae",1
33,622,"Sphingidae",35
33,622,"Zygaenidae",10
33,644,"",4
33,644,"Apatelodidae",1
33,644,"Erebidae",3
33,644,"Geometridae",3
33,644,"Limacodidae",1
33,644,"Noctuidae",6
33,644,"Notodontidae",3
33,644,"Nymphalidae",4
33,644,"Papilionidae",1
33,644,"Sphingidae",6
33,645,"",5
33,645,"Crambidae",1
33,645,"Erebidae",18
33,645,"Geometridae",2
33,645,"Lasiocampidae",1
33,645,"Limacodidae",4
33,645,"Noctuidae",4
33,645,"Notodontidae",2
33,645,"Nymphalidae",7
33,645,"Papilionidae",7
33,645,"Saturniidae",1
33,645,"Sphingidae",3
33,646,"",44
33,646,"Apatelodidae",2
33,646,"Crambidae",1
33,646,"Erebidae",112
33,646,"Gelechiidae",1
33,646,"Geometridae",7
33,646,"Hesperiidae",1
33,646,"Lasiocampidae",4
33,646,"Limacodidae",9
33,646,"Megalopygidae",3
33,646,"Noctuidae",41
33,646,"Notodontidae",14
33,646,"Nymphalidae",41
33,646,"Papilionidae",20
33,646,"Pieridae",4
33,646,"Psychidae",2
33,646,"Pyralidae",2
33,646,"Saturniidae",9
33,646,"Sphingidae",17
33,646,"Tortricidae",1
33,647,"",38
33,647,"Apatelodidae",6
33,647,"Crambidae",3
33,647,"Epipyropidae",1
33,647,"Erebidae",167
33,647,"Geometridae",7
33,647,"Hesperiidae",1
33,647,"Limacodidae",12
33,647,"Megalopygidae",5
33,647,"Noctuidae",43
33,647,"Notodontidae",33
33,647,"Nymphalidae",64
33,647,"Papilionidae",14
33,647,"Pieridae",4
33,647,"Psychidae",1
33,647,"Saturniidae",18
33,647,"Sesiidae",1
33,647,"Sphingidae",14
33,648,"",26
33,648,"Apatelodidae",8
33,648,"Attevidae",1
33,648,"Crambidae",2
33,648,"Epipyropidae",1
33,648,"Erebidae",228
33,648,"Gelechiidae",1
33,648,"Geometridae",14
33,648,"Hesperiidae",2
33,648,"Lasiocampidae",2
33,648,"Limacodidae",23
33,648,"Megalopygidae",4
33,648,"Mimallonidae",1
33,648,"Noctuidae",65
33,648,"Notodontidae",40
33,648,"Nymphalidae",59
33,648,"Papilionidae",19
33,648,"Pieridae",2
33,648,"Psychidae",7
33,648,"Saturniidae",76
33,648,"Sphingidae",34
33,648,"Zygaenidae",1
33,649,"",44
33,649,"Apatelodidae",2
33,649,"Attevidae",1
33,649,"Crambidae",3
33,649,"Epipyropidae",1
33,649,"Erebidae",271
33,649,"Geometridae",13
33,649,"Gracillariidae",1
33,649,"Hesperiidae",2
33,649,"Lasiocampidae",7
33,649,"Limacodidae",30
33,649,"Megalopygidae",1
33,649,"Nepticulidae",1
33,649,"Noctuidae",114
33,649,"Notodontidae",50
33,649,"Nymphalidae",96
33,649,"Papilionidae",63
33,649,"Pieridae",3
33,649,"Psychidae",5
33,649,"Pterophoridae",1
33,649,"Pyralidae",3
33,649,"Saturniidae",86
33,649,"Sesiidae",1
33,649,"Sphingidae",49
33,649,"Zygaenidae",1
33,672,"",1
33,672,"Apatelodidae",1
33,672,"Erebidae",6
33,672,"Hesperiidae",1
33,672,"Limacodidae",1
33,672,"Noctuidae",3
33,672,"Notodontidae",1
33,672,"Papilionidae",2
33,672,"Pieridae",1
33,672,"Sphingidae",3
33,673,"",8
33,673,"Erebidae",21
33,673,"Geometridae",2
33,673,"Limacodidae",4
33,673,"Megalopygidae",3
33,673,"Noctuidae",7
33,673,"Notodontidae",10
33,673,"Nymphalidae",9
33,673,"Papilionidae",8
33,673,"Pieridae",1
33,673,"Saturniidae",3
33,673,"Sphingidae",12
33,674,"",7
33,674,"Apatelodidae",2
33,674,"Epipyropidae",1
33,674,"Erebidae",33
33,674,"Gelechiidae",1
33,674,"Geometridae",3
33,674,"Hesperiidae",1
33,674,"Limacodidae",9
33,674,"Megalopygidae",4
33,674,"Noctuidae",11
33,674,"Notodontidae",18
33,674,"Nymphalidae",11
33,674,"Papilionidae",3
33,674,"Pieridae",1
33,674,"Saturniidae",7
33,674,"Sphingidae",4
33,675,"",4
33,675,"Apatelodidae",1
33,675,"Erebidae",51
33,675,"Gelechiidae",1
33,675,"Geometridae",2
33,675,"Hesperiidae",2
33,675,"Lasiocampidae",1
33,675,"Limacodidae",6
33,675,"Noctuidae",18
33,675,"Notodontidae",17
33,675,"Nymphalidae",11
33,675,"Papilionidae",10
33,675,"Psychidae",1
33,675,"Saturniidae",16
33,675,"Sphingidae",7
33,675,"Zygaenidae",1
33,676,"",36
33,676,"Apatelodidae",2
33,676,"Attevidae",1
33,676,"Crambidae",4
33,676,"Erebidae",182
33,676,"Gelechiidae",1
33,676,"Geometridae",20
33,676,"Hesperiidae",2
33,676,"Lasiocampidae",5
33,676,"Limacodidae",29
33,676,"Lycaenidae",1
33,676,"Megalopygidae",3
33,676,"Noctuidae",59
33,676,"Notodontidae",41
33,676,"Nymphalidae",113
33,676,"Papilionidae",31
33,676,"Pieridae",9
33,676,"Psychidae",4
33,676,"Saturniidae",76
33,676,"Sphingidae",34
33,676,"Zygaenidae",1
33,702,"",22
33,702,"Apatelodidae",6
33,702,"Crambidae",1
33,702,"Drepanidae",1
33,702,"Erebidae",90
33,702,"Geometridae",5
33,702,"Hesperiidae",2
33,702,"Lasiocampidae",4
33,702,"Limacodidae",12
33,702,"Noctuidae",30
33,702,"Notodontidae",27
33,702,"Nymphalidae",15
33,702,"Papilionidae",17
33,702,"Pieridae",1
33,702,"Saturniidae",114
33,702,"Sphingidae",29
33,703,"",15
33,703,"Apatelodidae",2
33,703,"Crambidae",2
33,703,"Erebidae",32
33,703,"Euteliidae",1
33,703,"Geometridae",4
33,703,"Hesperiidae",1
33,703,"Limacodidae",11
33,703,"Megalopygidae",1
33,703,"Noctuidae",11
33,703,"Notodontidae",11
33,703,"Nymphalidae",6
33,703,"Papilionidae",20
33,703,"Pieridae",3
33,703,"Saturniidae",56
33,703,"Sphingidae",16
33,733,"",2
33,733,"Crambidae",1
33,733,"Notodontidae",1
33,733,"Saturniidae",2
33,733,"Sphingidae",3
33,736,"",3
33,736,"Apatelodidae",2
33,736,"Crambidae",3
33,736,"Drepanidae",1
33,736,"Erebidae",23
33,736,"Geometridae",6
33,736,"Megalopygidae",2
33,736,"Noctuidae",12
33,736,"Notodontidae",6
33,736,"Nymphalidae",9
33,736,"Papilionidae",3
33,736,"Pyralidae",1
33,736,"Saturniidae",7
33,736,"Sesiidae",1
33,736,"Sphingidae",8
33,736,"Zygaenidae",2
33,739,"",5
33,739,"Erebidae",70
33,739,"Geometridae",4
33,739,"Lasiocampidae",2
33,739,"Noctuidae",14
33,739,"Notodontidae",6
33,739,"Nymphalidae",4
33,739,"Papilionidae",3
33,739,"Saturniidae",9
33,739,"Sphingidae",8
33,769,"Erebidae",6
33,769,"Nymphalidae",2
34,507,"Erebidae",9
34,507,"Lasiocampidae",1
34,507,"Notodontidae",1
34,507,"Papilionidae",1
34,507,"Sphingidae",1
34,534,"",9
34,534,"Erebidae",74
34,534,"Noctuidae",22
34,534,"Notodontidae",2
34,534,"Nymphalidae",31
34,534,"Papilionidae",7
34,534,"Saturniidae",10
34,534,"Sphingidae",13
34,534,"Zygaenidae",5
34,535,"",4
34,535,"Erebidae",17
34,535,"Geometridae",2
34,535,"Noctuidae",8
34,535,"Notodontidae",3
34,535,"Nymphalidae",2
34,535,"Saturniidae",3
34,535,"Sphingidae",9
34,536,"",2
34,536,"Erebidae",6
34,536,"Geometridae",2
34,536,"Noctuidae",1
34,536,"Pyralidae",1
34,536,"Sphingidae",1
34,562,"",3
34,562,"Erebidae",67
34,562,"Geometridae",4
34,562,"Limacodidae",2
34,562,"Noctuidae",2
34,562,"Nymphalidae",10
34,562,"Papilionidae",6
34,562,"Saturniidae",1
34,562,"Sphingidae",5
34,562,"Zygaenidae",4
34,563,"",9
34,563,"Erebidae",30
34,563,"Geometridae",1
34,563,"Limacodidae",1
34,563,"Noctuidae",7
34,563,"Notodontidae",4
34,563,"Nymphalidae",8
34,563,"Papilionidae",1
34,563,"Pieridae",1
34,563,"Saturniidae",4
34,563,"Sphingidae",4
34,563,"Zygaenidae",1
34,564,"",11
34,564,"Erebidae",46
34,564,"Geometridae",3
34,564,"Lasiocampidae",1
34,564,"Limacodidae",2
34,564,"Noctuidae",14
34,564,"Notodontidae",4
34,564,"Nymphalidae",8
34,564,"Papilionidae",2
34,564,"Saturniidae",3
34,564,"Sphingidae",8
34,565,"",15
34,565,"Erebidae",72
34,565,"Geometridae",2
34,565,"Lasiocampidae",1
34,565,"Limacodidae",4
34,565,"Noctuidae",15
34,565,"Notodontidae",23
34,565,"Nymphalidae",16
34,565,"Papilionidae",5
34,565,"Saturniidae",44
34,565,"Sphingidae",17
34,565,"Tortricidae",1
34,566,"",18
34,566,"Crambidae",1
34,566,"Erebidae",194
34,566,"Geometridae",13
34,566,"Gracillariidae",2
34,566,"Hesperiidae",4
34,566,"Limacodidae",7
34,566,"Noctuidae",44
34,566,"Notodontidae",22
34,566,"Nymphalidae",67
34,566,"Papilionidae",21
34,566,"Pyralidae",1
34,566,"Saturniidae",22
34,566,"Sesiidae",1
34,566,"Sphingidae",32
34,566,"Zygaenidae",2
34,567,"",20
34,567,"Depressariidae",1
34,567,"Erebidae",199
34,567,"Geometridae",17
34,567,"Gracillariidae",1
34,567,"Limacodidae",8
34,567,"Nepticulidae",1
34,567,"Noctuidae",43
34,567,"Notodontidae",20
34,567,"Nymphalidae",56
34,567,"Papilionidae",34
34,567,"Pyralidae",1
34,567,"Saturniidae",27
34,567,"Sphingidae",39
34,567,"Zygaenidae",2
34,568,"",25
34,568,"Crambidae",1
34,568,"Erebidae",183
34,568,"Geometridae",6
34,568,"Hesperiidae",1
34,568,"Lasiocampidae",1
34,568,"Limacodidae",8
34,568,"Noctuidae",48
34,568,"Notodontidae",49
34,568,"Nymphalidae",13
34,568,"Papilionidae",7
34,568,"Psychidae",1
34,568,"Saturniidae",32
34,568,"Sphingidae",20
34,589,"",2
34,589,"Erebidae",13
34,589,"Noctuidae",7
34,589,"Nymphalidae",7
34,589,"Papilionidae",2
34,589,"Pieridae",1
34,589,"Sphingidae",2
34,589,"Zygaenidae",1
34,590,"",7
34,590,"Apatelodidae",5
34,590,"Erebidae",82
34,590,"Geometridae",1
34,590,"Limacodidae",2
34,590,"Noctuidae",17
34,590,"Notodontidae",2
34,590,"Nymphalidae",15
34,590,"Papilionidae",10
34,590,"Saturniidae",5
34,590,"Sesiidae",1
34,590,"Sphingidae",13
34,590,"Zygaenidae",5
34,591,"",12
34,591,"Apatelodidae",1
34,591,"Crambidae",1
34,591,"Erebidae",123
34,591,"Geometridae",3
34,591,"Lasiocampidae",2
34,591,"Limacodidae",3
34,591,"Noctuidae",32
34,591,"Notodontidae",10
34,591,"Nymphalidae",10
34,591,"Papilionidae",10
34,591,"Pyralidae",1
34,591,"Saturniidae",16
34,591,"Sphingidae",18
34,591,"Zygaenidae",1
34,592,"",11
34,592,"Apatelodidae",5
34,592,"Erebidae",108
34,592,"Geometridae",2
34,592,"Limacodidae",5
34,592,"Noctuidae",23
34,592,"Notodontidae",13
34,592,"Nymphalidae",29
34,592,"Papilionidae",19
34,592,"Psychidae",1
34,592,"Pyralidae",2
34,592,"Saturniidae",21
34,592,"Sphingidae",13
34,592,"Zygaenidae",2
34,593,"",64
34,593,"Crambidae",3
34,593,"Depressariidae",2
34,593,"Drepanidae",4
34,593,"Erebidae",690
34,593,"Geometridae",17
34,593,"Gracillariidae",2
34,593,"Hesperiidae",3
34,593,"Lasiocampidae",2
34,593,"Limacodidae",10
34,593,"Noctuidae",131
34,593,"Notodontidae",58
34,593,"Nymphalidae",197
34,593,"Papilionidae",84
34,593,"Pyralidae",3
34,593,"Saturniidae",131
34,593,"Sphingidae",69
34,593,"Zygaenidae",3
34,594,"",9
34,594,"Apatelodidae",5
34,594,"Crambidae",1
34,594,"Erebidae",176
34,594,"Geometridae",8
34,594,"Gracillariidae",2
34,594,"Lasiocampidae",1
34,594,"Limacodidae",6
34,594,"Momphidae",1
34,594,"Nepticulidae",2
34,594,"Noctuidae",38
34,594,"Notodontidae",28
34,594,"Nymphalidae",51
34,594,"Papilionidae",28
34,594,"Pyralidae",1
34,594,"Saturniidae",45
34,594,"Sphingidae",33
34,594,"Zygaenidae",1
34,595,"",63
34,595,"Apatelodidae",2
34,595,"Attevidae",1
34,595,"Crambidae",2
34,595,"Depressariidae",1
34,595,"Erebidae",500
34,595,"Gelechiidae",1
34,595,"Geometridae",20
34,595,"Gracillariidae",2
34,595,"Hesperiidae",9
34,595,"Incurvariidae",1
34,595,"Lasiocampidae",1
34,595,"Limacodidae",13
34,595,"Lycaenidae",1
34,595,"Nepticulidae",2
34,595,"Noctuidae",99
34,595,"Notodontidae",80
34,595,"Nymphalidae",117
34,595,"Papilionidae",39
34,595,"Pieridae",1
34,595,"Pyralidae",3
34,595,"Saturniidae",54
34,595,"Sesiidae",1
34,595,"Sphingidae",65
34,595,"Zygaenidae",2
34,616,"",3
34,616,"Erebidae",5
34,616,"Geometridae",1
34,616,"Noctuidae",5
34,616,"Notodontidae",1
34,616,"Nymphalidae",10
34,616,"Papilionidae",8
34,616,"Pieridae",1
34,616,"Saturniidae",1
34,616,"Sphingidae",6
34,617,"",4
34,617,"Erebidae",18
34,617,"Geometridae",1
34,617,"Hesperiidae",1
34,617,"Lasiocampidae",2
34,617,"Noctuidae",5
34,617,"Notodontidae",1
34,617,"Nymphalidae",5
34,617,"Papilionidae",3
34,617,"Pyralidae",1
34,617,"Sphingidae",2
34,618,"",15
34,618,"Apatelodidae",1
34,618,"Attevidae",2
34,618,"Crambidae",2
34,618,"Epipyropidae",1
34,618,"Erebidae",105
34,618,"Geometridae",4
34,618,"Lasiocampidae",2
34,618,"Limacodidae",5
34,618,"Noctuidae",27
34,618,"Notodontidae",1
34,618,"Nymphalidae",39
34,618,"Papilionidae",9
34,618,"Pieridae",2
34,618,"Saturniidae",12
34,618,"Sphingidae",8
34,618,"Zygaenidae",1
34,619,"",25
34,619,"Apatelodidae",7
34,619,"Erebidae",141
34,619,"Geometridae",5
34,619,"Lasiocampidae",1
34,619,"Limacodidae",10
34,619,"Noctuidae",54
34,619,"Notodontidae",16
34,619,"Nymphalidae",43
34,619,"Papilionidae",33
34,619,"Pieridae",2
34,619,"Saturniidae",34
34,619,"Sphingidae",15
34,619,"Zygaenidae",2
34,620,"",51
34,620,"Apatelodidae",10
34,620,"Attevidae",2
34,620,"Crambidae",4
34,620,"Erebidae",295
34,620,"Geometridae",20
34,620,"Limacodidae",10
34,620,"Noctuidae",86
34,620,"Notodontidae",17
34,620,"Nymphalidae",101
34,620,"Papilionidae",57
34,620,"Psychidae",5
34,620,"Pyralidae",1
34,620,"Saturniidae",52
34,620,"Sphingidae",26
34,620,"Zygaenidae",6
34,621,"",14
34,621,"Apatelodidae",6
34,621,"Crambidae",1
34,621,"Depressariidae",1
34,621,"Drepanidae",2
34,621,"Erebidae",156
34,621,"Geometridae",18
34,621,"Gracillariidae",1
34,621,"Hesperiidae",2
34,621,"Limacodidae",11
34,621,"Noctuidae",37
34,621,"Notodontidae",46
34,621,"Nymphalidae",61
34,621,"Papilionidae",29
34,621,"Pieridae",1
34,621,"Pyralidae",1
34,621,"Saturniidae",31
34,621,"Sphingidae",19
34,621,"Zygaenidae",2
34,622,"",38
34,622,"Apatelodidae",11
34,622,"Attevidae",3
34,622,"Crambidae",5
34,622,"Erebidae",311
34,622,"Geometridae",38
34,622,"Hesperiidae",4
34,622,"Lasiocampidae",3
34,622,"Limacodidae",30
34,622,"Lycaenidae",1
34,622,"Megalopygidae",1
34,622,"Noctuidae",130
34,622,"Notodontidae",41
34,622,"Nymphalidae",242
34,622,"Papilionidae",81
34,622,"Psychidae",1
34,622,"Pyralidae",4
34,622,"Saturniidae",64
34,622,"Sphingidae",57
34,622,"Tortricidae",1
34,622,"Zygaenidae",4
34,644,"",3
34,644,"Erebidae",4
34,644,"Limacodidae",4
34,644,"Noctuidae",4
34,644,"Notodontidae",4
34,644,"Nymphalidae",3
34,644,"Sphingidae",1
34,645,"",7
34,645,"Apatelodidae",1
34,645,"Erebidae",14
34,645,"Limacodidae",2
34,645,"Megalopygidae",1
34,645,"Noctuidae",8
34,645,"Notodontidae",3
34,645,"Nymphalidae",13
34,645,"Papilionidae",1
34,645,"Saturniidae",4
34,645,"Sphingidae",10
34,646,"",23
34,646,"Apatelodidae",4
34,646,"Attevidae",2
34,646,"Crambidae",10
34,646,"Epipyropidae",1
34,646,"Erebidae",135
34,646,"Geometridae",7
34,646,"Hesperiidae",1
34,646,"Lasiocampidae",2
34,646,"Limacodidae",12
34,646,"Megalopygidae",4
34,646,"Noctuidae",38
34,646,"Notodontidae",14
34,646,"Nymphalidae",55
34,646,"Papilionidae",22
34,646,"Pieridae",1
34,646,"Psychidae",3
34,646,"Saturniidae",11
34,646,"Sphingidae",12
34,647,"",41
34,647,"Apatelodidae",11
34,647,"Crambidae",4
34,647,"Epipyropidae",2
34,647,"Erebidae",206
34,647,"Geometridae",9
34,647,"Lasiocampidae",1
34,647,"Limacodidae",19
34,647,"Megalopygidae",3
34,647,"Noctuidae",45
34,647,"Notodontidae",29
34,647,"Nymphalidae",61
34,647,"Papilionidae",27
34,647,"Pieridae",1
34,647,"Psychidae",4
34,647,"Saturniidae",27
34,647,"Sphingidae",20
34,647,"Zygaenidae",1
34,648,"",40
34,648,"Apatelodidae",10
34,648,"Crambidae",1
34,648,"Erebidae",262
34,648,"Geometridae",6
34,648,"Lasiocampidae",2
34,648,"Limacodidae",21
34,648,"Megalopygidae",3
34,648,"Noctuidae",63
34,648,"Notodontidae",44
34,648,"Nymphalidae",75
34,648,"Papilionidae",23
34,648,"Pieridae",2
34,648,"Psychidae",4
34,648,"Saturniidae",86
34,648,"Sphingidae",44
34,649,"",48
34,649,"Apatelodidae",1
34,649,"Attevidae",3
34,649,"Crambidae",7
34,649,"Drepanidae",1
34,649,"Epipyropidae",1
34,649,"Erebidae",308
34,649,"Gelechiidae",2
34,649,"Geometridae",13
34,649,"Hesperiidae",2
34,649,"Lasiocampidae",2
34,649,"Limacodidae",42
34,649,"Megalopygidae",2
34,649,"Noctuidae",115
34,649,"Notodontidae",60
